transaction_id,is_fraud,anomaly_score,is_first_tx_trimestre,lgbm_score,ensemble_boost,ensemble_weighted,pred_or_if0.70,pred_or_if0.80,pred_or_if0.85,pred_or_if0.90,pred_or_if0.95
E0000020820260222133235600507525,0,0.2342521643944671,0,1.42e-06,1.42e-06,0.05856410609861678,0,0,0,0,0
E0000020820260222133355662692525,0,0.26301124489999006,1,3.3e-07,3.3e-07,0.06575305872499751,0,0,0,0,0
E0000020820260222133258943599525,0,0.9826848442631108,1,1.06e-05,0.1500106,0.2456791610657777,1,1,1,1,1
E0000020820260222133447932915542,0,0.18141108568016717,1,1.02e-06,1.02e-06,0.04535353642004179,0,0,0,0,0
E0000020820260222133550611919525,0,0.9813911832023087,0,1.509e-05,0.15001509,0.24535911330057716,1,1,1,1,1
E0000020820260222133738984877525,0,0.7459448701363319,1,1.49e-06,0.08000149000000001,0.186487335034083,1,0,0,0,0
E0000020820260222133837005571525,0,0.8916310080605035,1,1.531e-05,0.15001530999999999,0.22291923451512588,1,1,1,0,0
E0000020820260222133832988643525,0,0.430092546522042,1,9.6e-07,9.6e-07,0.10752385663051049,0,0,0,0,0
E0000020820260222133909875954525,0,0.7130062692805255,1,2.93e-06,0.08000293,0.17825376482013136,1,0,0,0,0
E0000020820260222133930612297525,0,0.730818986963877,1,6.1e-07,0.08000061,0.18270520424096925,1,0,0,0,0
E0000020820260222134019585629525,0,0.9082495770723455,0,0.00014341,0.15014341,0.22716995176808638,1,1,1,1,0
E0000020820260222134248976384525,0,0.7160911533485919,1,1.07e-06,0.08000107000000001,0.17902359083714797,1,0,0,0,0
E0000020820260222134256964333525,0,0.7863469001890735,0,8.5e-07,0.08000085,0.19658736254726838,1,0,0,0,0
E0000020820260222134319636539525,0,0.44143695890138324,0,4.8e-07,4.8e-07,0.11035959972534581,0,0,0,0,0
E0000020820260222134348879939542,0,0.38352074833316746,1,7.17e-06,7.17e-06,0.09588556458329187,0,0,0,0,0
E0000020820260222134416438636525,0,0.29336252363419246,0,5.7e-07,5.7e-07,0.07334105840854811,0,0,0,0,0
E0000020820260222134414105497525,0,0.44790526420539356,1,1e-06,1e-06,0.11197706605134838,0,0,0,0,0
E0000020820260222134505393912525,0,0.3476962881878794,0,1.64e-06,1.64e-06,0.08692530204696985,0,0,0,0,0
E0000020820260222134521556552525,0,0.8095332868942183,1,6.2e-07,0.08000062000000001,0.2023837867235546,1,1,0,0,0
E0000020820260222134618992666525,0,0.10956314061100607,1,3.66e-06,3.66e-06,0.027393530152751516,0,0,0,0,0
E0000020820260222134845263238525,0,0.935217434570604,0,1.02e-06,0.15000101999999998,0.23380512364265102,1,1,1,1,0
E0000020820260222134919632828525,0,0.24828341128470494,0,1.08e-06,1.08e-06,0.06207166282117623,0,0,0,0,0
E0000020820260222135017905872525,0,0.8526221514578565,1,1.59e-06,0.15000159,0.21315673036446411,1,1,1,0,0
E0000020820260222135046046693525,0,0.8712309682555478,1,3.27e-06,0.15000327,0.21781019456388695,1,1,1,0,0
E0000020820260222135219185640542,0,0.26619564135734897,1,4.48e-06,4.48e-06,0.06655227033933724,0,0,0,0,0
E0000020820260222135325708639542,0,0.07383819285501045,1,1.14e-06,1.14e-06,0.018460403213752613,0,0,0,0,0
E0000020820260222135431076161542,0,0.7661458851627028,0,5.3e-07,0.08000053,0.1915368687906757,1,0,0,0,0
E0000020820260222135542204687525,0,0.32560453776495174,1,1.04e-06,1.04e-06,0.08140191444123794,0,0,0,0,0
E0000020820260222135523968365525,0,0.25763757587819686,0,1.73e-06,1.73e-06,0.06441069146954921,0,0,0,0,0
E0000020820260222135624418816525,0,0.9412876903174445,0,2.57e-06,0.15000257,0.23532385007936113,1,1,1,1,0
E0000020820260222135640341974525,0,0.09941287690317445,1,2.61e-06,2.61e-06,0.024855176725793612,0,0,0,0,0
E0000020820260222135701671529525,0,0.7732112648024679,0,1.37e-06,0.08000137,0.19330384370061698,1,0,0,0,0
E0000020820260222135840786269525,0,0.40611006070255745,1,4.3e-07,4.3e-07,0.10152783767563936,0,0,0,0,0
E0000020820260222140101756183525,0,0.39864663150562246,1,6.1e-07,6.1e-07,0.09966211537640561,0,0,0,0,0
E0000020820260222140116934196525,0,0.3428201811125485,1,4.18e-06,4.18e-06,0.08570818027813713,0,0,0,0,0
E0000020820260222140202808357525,0,0.24728828739178027,1,4.3e-07,4.3e-07,0.061822394347945064,0,0,0,0,0
E0000020820260222140257757890542,0,0.24340730420937406,1,1.69e-06,1.69e-06,0.060853093552343515,0,0,0,0,0
E0000020820260222140354693447525,0,0.387899293462036,1,6e-07,6e-07,0.096975273365509,0,0,0,0,0
E0000020820260222140522017121525,0,0.43238133147576874,1,6.7e-07,6.7e-07,0.10809583536894218,0,0,0,0,0
E0000020820260222140737025112525,0,0.5840382127574884,1,6.1e-07,6.1e-07,0.14601001068937208,0,0,0,0,0
E0000020820260222140958505593542,0,0.8067469399940292,0,1.21e-06,0.08000121,0.20168764249850732,1,1,0,0,0
E0000020820260222141043132358542,0,0.03871031943476963,1,1.69e-06,1.69e-06,0.009678847358692408,0,0,0,0,0
E0000020820260222141107037650542,0,0.1555378644641258,1,1.78e-06,1.78e-06,0.038885801116031446,0,0,0,0,0
E0000020820260222141152260657525,0,0.7840581152353469,1,8.41e-06,0.08000841,0.1960208363088367,1,0,0,0,0
E0000020820260222141159208144525,0,0.8916310080605035,1,1.03e-06,0.15000103,0.22290852451512588,1,1,1,0,0
E0000020820260222141305359678525,0,0.47696288187879393,1,1.44e-06,1.44e-06,0.11924180046969848,0,0,0,0,0
E0000020820260222141458691689525,0,0.5587620658772017,1,2.06e-06,2.06e-06,0.1396920614693004,0,0,0,0,0
E0000020820260222141528237816525,0,0.891531495671211,1,8e-06,0.150008,0.22288887391780277,1,1,1,0,0
E0000020820260222141618702110542,0,0.03124689023783461,1,3.08e-06,3.08e-06,0.007814032559458652,0,0,0,0,0
E0000020820260222141738414727542,0,0.045676186685242315,1,8.8e-07,8.8e-07,0.011419706671310578,0,0,0,0,0
E0000020820260222141744049797542,0,0.061797193750621954,0,1.73e-06,1.73e-06,0.015450595937655489,0,0,0,0,0
E0000020820260222141735698754525,0,0.06289183003283909,1,1.59e-06,1.59e-06,0.015724150008209772,0,0,0,0,0
E0000020820260222141751593277525,0,0.6095133844163598,1,2.44e-06,2.44e-06,0.15238017610408996,0,0,0,0,0
E0000020820260222141815044698542,0,0.8252562444024281,0,3.89e-06,0.08000389000000001,0.20631697860060702,1,1,0,0,0
E0000020820260222141848376958525,0,0.8990944372574385,0,1.72e-06,0.15000172,0.22477489931435962,1,1,1,0,0
E0000020820260222141857604389525,0,0.48800875709025776,1,1.03e-06,1.03e-06,0.12200296177256444,0,0,0,0,0
E0000020820260222141925658938525,0,0.5411483729724351,1,8.5e-07,8.5e-07,0.1352877307431088,0,0,0,0,0
E0000020820260222141950613386525,0,0.44123793412279827,1,5.31e-06,5.31e-06,0.11031346603069957,0,0,0,0,0
E0000020820260222141815138416542,0,0.8603841178226689,0,8.46e-06,0.15000845999999998,0.2151023744556672,1,1,1,0,0
E0000020820260222142027906289525,0,0.7771917603741666,0,7.9e-07,0.08000079,0.19429853259354166,1,0,0,0,0
E0000020820260222142559267962525,0,0.9788038610807045,1,0.00010651,0.15010651,0.2447808477701761,1,1,1,1,1
E0000020820260222142931989299525,0,0.3139615882177331,1,2.7e-06,2.7e-06,0.07849242205443328,0,0,0,0,0
E0000020820260222143114927773525,0,0.7481341427007663,0,1.39e-06,0.08000139,0.18703457817519156,1,0,0,0,0
E0000020820260222143212549993525,0,0.4495969748233655,0,1.088e-05,1.088e-05,0.11240740370584137,0,0,0,0,0
E0000020820260222143212920159542,0,0.8458553089859687,0,1.22e-06,0.08000122,0.21146474224649217,1,1,0,0,0
E0000020820260222143305680720542,0,0.8607821673798388,0,7.33e-06,0.15000733,0.2152010393449597,1,1,1,0,0
E0000020820260222143331356720525,0,0.9062593292864962,0,2.48e-06,0.15000248,0.22656669232162405,1,1,1,1,0
E0000020820260222143352310149525,0,0.8275450293561548,0,2.653e-05,0.08002653,0.2069061548390387,1,1,0,0,0
E0000020820260222143413390635525,0,0.705244302915713,1,2.57e-06,0.08000257,0.17631300322892826,1,0,0,0,0
E0000020820260222143422912818542,0,0.0718479450691611,1,5.27e-06,5.27e-06,0.017965938767290277,0,0,0,0,0
E0000020820260222143616835855525,0,0.11682754502935616,1,8.8e-07,8.8e-07,0.02920754625733904,0,0,0,0,0
E0000020820260222143543254821525,0,0.7681361329485521,1,1.21e-06,0.08000121,0.19203494073713803,1,0,0,0,0
E0000020820260222143618644302525,0,0.6196636481241915,1,1.63e-06,1.63e-06,0.15491713453104788,0,0,0,0,0
E0000020820260222143608596905525,0,0.3078913324708926,0,7.8e-07,7.8e-07,0.07697341811772315,0,0,0,0,0
E0000020820260222143631203715525,0,0.26539954224300927,1,3.1e-07,3.1e-07,0.06635011806075232,0,0,0,0,0
E0000020820260222143716326486525,0,0.3495870235844363,1,7.78e-06,7.78e-06,0.08740259089610906,0,0,0,0,0
E0000020820260222144043898141525,0,0.8251567320131357,0,1.01e-06,0.08000101,0.20628994050328392,1,1,0,0,0
E0000020820260222144118965972542,0,0.053338640660762264,1,1.37e-06,1.37e-06,0.013335687665190566,0,0,0,0,0
E0000020820260222144329430371542,0,0.4090954323813315,1,2.484e-05,2.484e-05,0.10229248809533288,0,0,0,0,0
E0000020820260222144405807671525,0,0.13304806448402826,1,1.22e-06,1.22e-06,0.03326293112100706,0,0,0,0,0
E0000020820260222144357369697525,0,0.5332868942183302,1,2.63e-06,2.63e-06,0.13332369605458255,0,0,0,0,0
E0000020820260222144408817389525,0,0.48432679868643647,1,0.0001459,0.0001459,0.12119112467160911,0,0,0,0,0
E0000020820260222144434794224542,0,0.5691113543636183,1,1.59e-06,1.59e-06,0.14227903109090456,0,0,0,0,0
E0000020820260222144451642909525,0,0.9408896407602747,0,1.03e-06,0.15000103,0.23522318269006867,1,1,1,1,0
E0000020820260222144444459161525,0,0.8315255249278535,1,0.00025917,0.08025917,0.20807575873196338,1,1,0,0,0
E0000020820260222144451195365542,0,0.8225694098915315,0,2.36e-06,0.08000236000000001,0.20564412247288288,1,1,0,0,0
E0000020820260222144419554494525,0,0.5043287889342223,1,9.9e-07,9.9e-07,0.12608293973355558,0,0,0,0,0
E0000020820260222144540540706525,0,0.31167280326400637,1,8.9e-07,8.9e-07,0.07791886831600159,0,0,0,0,0
E0000020820260222144646492916525,0,0.26719076525027363,1,7.6e-07,7.6e-07,0.06679826131256841,0,0,0,0,0
E0000020820260222144713030232525,0,0.318638670514479,1,4.07e-06,4.07e-06,0.07966272012861976,0,0,0,0,0
E0000020820260222144756395700525,0,0.521743457060404,1,1.84e-06,1.84e-06,0.130437244265101,0,0,0,0,0
E0000020820260222144808239925542,0,0.2949547218628719,0,2.24e-06,2.24e-06,0.07374036046571798,0,0,0,0,0
E0000020820260222144811870764525,0,0.9522340531396158,0,6.4e-07,0.15000064,0.23805899328490396,1,1,1,1,1
E0000020820260222144912723367525,0,0.7727137028560056,0,3.47e-06,0.08000347000000001,0.1931810282140014,1,0,0,0,0
E0000020820260222144915350323525,0,0.3527714200417952,1,5.1e-07,5.1e-07,0.0881932375104488,0,0,0,0,0
E0000020820260222144937665484525,0,0.7629614887053439,0,2.75e-06,0.08000275,0.19074243467633598,1,0,0,0,0
E0000020820260222145010930269525,0,0.7419643745646333,1,1.01e-06,0.08000101,0.18549185114115832,1,0,0,0,0
E0000020820260222145005103742525,0,0.5813513782465917,1,7.84e-06,7.84e-06,0.14534372456164793,0,0,0,0,0
E0000020820260222145216465971525,0,0.51149368096328,1,4.9e-07,4.9e-07,0.12787378774081998,0,0,0,0,0
E0000020820260222145234270583525,0,0.3806348890436859,1,4.34e-06,4.34e-06,0.09516197726092147,0,0,0,0,0
E0000020820260222145150334564525,0,0.5526918101303613,1,3.29e-06,3.29e-06,0.1381754200325903,0,0,0,0,0
E0000020820260222145219082156525,0,0.9453676982784357,0,1.153e-05,0.15001153,0.2363505720696089,1,1,1,1,0
E0000020820260222145249313325525,0,0.5113941685739875,1,1.1e-06,1.1e-06,0.12784936714349687,0,0,0,0,0
E0000020820260222145519740152542,0,0.31963379440740375,0,4.217e-05,4.217e-05,0.07994007610185094,0,0,0,0,0
E0000020820260222145555553219525,0,0.873420240819982,1,1.82e-06,0.15000182,0.2183564252049955,1,1,1,0,0
E0000020820260222145625640812525,0,0.9810926460344312,1,3.59e-06,0.15000359,0.24527585400860782,1,1,1,1,1
E0000020820260222145613403310542,0,0.3020201015026371,1,1.29e-06,1.29e-06,0.07550599287565928,0,0,0,0,0
E0000020820260222145637321973542,0,0.4105881182207185,0,1.45e-06,1.45e-06,0.10264811705517962,0,0,0,0,0
E0000020820260222145732615696525,0,0.4034232261916609,1,5.2e-07,5.2e-07,0.10085619654791522,0,0,0,0,0
E0000020820260222145704127896525,0,0.5047268384913922,1,9e-07,9e-07,0.12618238462284806,0,0,0,0,0
E0000020820260222145756038931525,0,0.7313165489103394,0,5.9e-07,0.08000059,0.18282957972758485,1,0,0,0,0
E0000020820260222145807657359525,0,0.5184595482137526,1,1.678e-05,1.678e-05,0.12962747205343816,0,0,0,0,0
E0000020820260222145827085823525,0,0.8724251169270574,0,1.25e-06,0.15000125,0.21810721673176434,1,1,1,0,0
E0000020820260222145917430189525,0,0.5635386605632401,1,4.54e-06,4.54e-06,0.14088807014081003,0,0,0,0,0
E0000020820260222145934349443525,0,0.5416459349188975,1,5.4e-07,5.4e-07,0.13541188872972437,0,0,0,0,0
E0000020820260222145912235733542,0,0.2884864165588616,1,9.2e-07,9.2e-07,0.0721222941397154,0,0,0,0,0
E0000020820260222145945527575525,0,0.2968454572594288,1,3.5e-07,3.5e-07,0.0742116268148572,0,0,0,0,0
E0000020820260222150006903800542,0,0.04348691412080804,1,2.48e-06,2.48e-06,0.010873588530202009,0,0,0,0,0
E0000020820260222150117355762525,0,0.6482237038511295,1,8.4e-07,8.4e-07,0.16205655596278237,0,0,0,0,0
E0000020820260222150125884436525,0,0.500845855308986,1,1.2e-06,1.2e-06,0.1252123638272465,0,0,0,0,0
E0000020820260222150229986755542,0,0.8210767240521445,1,7.275e-05,0.08007275,0.20532374351303612,1,1,0,0,0
E0000020820260222150321626372542,0,0.12827146979798984,1,1.01e-06,1.01e-06,0.03206862494949746,0,0,0,0,0
E0000020820260222150403441222525,0,0.18837695293063986,1,9.8e-07,9.8e-07,0.047094973232659966,0,0,0,0,0
E0000020820260222150708826282525,0,0.2516668325206488,1,7.2e-07,7.2e-07,0.0629172481301622,0,0,0,0,0
E0000020820260222150813147236525,0,0.9067568912329586,0,3.29e-06,0.15000328999999998,0.22669169030823963,1,1,1,1,0
E0000020820260222150804091566542,0,0.024380535376654393,1,5.5e-06,5.5e-06,0.006099258844163598,0,0,0,0,0
E0000020820260222150944932957525,0,0.5185590606030451,1,3.29e-06,3.29e-06,0.12964223265076127,0,0,0,0,0
E0000020820260222151050204979525,0,0.25395561747437556,0,1.79e-06,1.79e-06,0.06349024686859389,0,0,0,0,0
E0000020820260222151204059157525,0,0.19653696885262215,1,4.9e-07,4.9e-07,0.04913460971315554,0,0,0,0,0
E0000020820260222151306499629525,0,0.5382625136829535,1,2.77e-06,2.77e-06,0.13456770592073838,0,0,0,0,0
E0000020820260222151355470972525,0,0.8363021196138919,1,1.63e-06,0.08000163,0.20907675240347298,1,1,0,0,0
E0000020820260222151536655710525,0,0.5132849039705444,1,9.1e-07,9.1e-07,0.12832190849263608,0,0,0,0,0
E0000020820260222151908291466525,0,0.5117922181311574,1,4.5e-07,4.5e-07,0.12794839203278935,0,0,0,0,0
E0000020820260222151915579324525,0,0.8851627027564932,0,2.8e-05,0.150028,0.2213116756891233,1,1,1,0,0
E0000020820260222151928273588525,0,0.460145288088367,1,1.07e-06,1.07e-06,0.11503712452209175,0,0,0,0,0
E0000020820260222152024581223542,0,0.6752910737386805,1,7.76e-06,7.76e-06,0.1688285884346701,0,0,0,0,0
E0000020820260222152241859707525,0,0.9938302318638671,1,1.668e-05,0.15001667999999999,0.24847006796596677,1,1,1,1,1
E0000020820260222152306569624542,0,0.14628321225992635,1,7.8e-07,7.8e-07,0.036571388064981586,0,0,0,0,0
E0000020820260222152559450165525,0,0.24320827943078913,1,1.41e-06,1.41e-06,0.06080312735769728,0,0,0,0,0
E0000020820260222152730220169525,0,0.9647726141904667,0,7.52e-06,0.15000752,0.24119879354761667,1,1,1,1,1
E0000020820260222152922292180542,0,0.07990844860185094,1,3.35e-06,3.35e-06,0.019979624650462734,0,0,0,0,0
E0000020820260222152947834314525,0,0.5015424420340332,1,1.5e-06,1.5e-06,0.1253867355085083,0,0,0,0,0
E0000020820260222153044180984525,0,0.5539854711911633,1,4.1e-06,4.1e-06,0.1384994427977908,0,0,0,0,0
E0000020820260222153117193882525,0,0.4881082694795502,1,3.99e-06,3.99e-06,0.12203005986988755,0,0,0,0,0
E0000020820260222153107754522525,0,0.35804557667429593,1,1.16e-06,1.16e-06,0.08951226416857398,0,0,0,0,0
E0000020820260222153230293530542,0,0.8890436859388994,0,2.04e-06,0.15000204,0.22226245148472484,1,1,1,0,0
E0000020820260222153303862944542,0,0.5162702756493184,0,1.445e-05,1.445e-05,0.1290784064123296,0,0,0,0,0
E0000020820260222153306692772525,0,0.7228579958204796,1,1.72e-06,0.08000172,0.1807157889551199,1,0,0,0,0
E0000020820260222153338630189542,0,0.20340332371380238,1,2.87e-06,2.87e-06,0.05085298342845059,0,0,0,0,0
E0000020820260222153516744927542,0,0.5460244800477659,1,2.33e-06,2.33e-06,0.1365078675119415,0,0,0,0,0
E0000020820260222153505113979525,0,0.6735993631207086,1,3.29e-06,3.29e-06,0.16840230828017713,0,0,0,0,0
E0000020820260222153523907113525,0,0.5726938003781471,1,1.44e-06,1.44e-06,0.14317453009453676,0,0,0,0,0
E0000020820260222153541774602542,0,0.7850532391282715,0,7.2e-07,0.08000072,0.19626384978206787,1,0,0,0,0
E0000020820260222153638716829525,0,0.7966961886754901,0,4.15e-06,0.08000415,0.19917715966887253,1,0,0,0,0
E0000020820260222153731239448525,0,0.9643745646332968,0,4.01e-06,0.15000401,0.24109664865832423,1,1,1,1,1
E0000020820260222153820755691525,0,0.3600358244601453,1,2.08e-05,2.08e-05,0.09002455611503633,0,0,0,0,0
E0000020820260222153824164621525,0,0.6724052144491989,1,1.45e-06,1.45e-06,0.16810239111229971,0,0,0,0,0
E0000020820260222153837427114525,0,0.9553189372076824,1,2.413e-05,0.15002413,0.2388478318019206,1,1,1,1,1
E0000020820260222153936504395525,0,0.9493481938501344,0,8.5e-07,0.15000085,0.2373376859625336,1,1,1,1,0
E0000020820260222154018778196525,0,0.2910737386804657,0,5.8e-07,5.8e-07,0.07276886967011642,0,0,0,0,0
E0000020820260222154207301824525,0,0.6650412976415564,0,6.56e-06,6.56e-06,0.1662652444103891,0,0,0,0,0
E0000020820260222154222274679525,0,0.9031744452184297,1,5.07e-06,0.15000507,0.22579741380460744,1,1,1,1,0
E0000020820260222154424430323525,0,0.09772116628520251,1,3.7e-07,3.7e-07,0.024430569071300628,0,0,0,0,0
E0000020820260222154536501166542,0,0.15742859986068267,0,1.01e-06,1.01e-06,0.03935790746517066,0,0,0,0,0
E0000020820260222154604256728542,0,0.8783958602846055,0,1.703e-05,0.15001703,0.21961173757115138,1,1,1,0,0
E0000020820260222154654680522525,0,0.7215643347596776,1,1.33e-06,0.08000133,0.1803920811899194,1,0,0,0,0
E0000020820260222154748157947525,0,0.2625136829535277,1,1.38e-06,1.38e-06,0.06562945573838193,0,0,0,0,0
E0000020820260222154758394368525,0,0.38481440939396955,1,2.18e-06,2.18e-06,0.09620523734849239,0,0,0,0,0
E0000020820260222154812026825542,0,0.0829933326699174,0,2.44e-06,2.44e-06,0.020750163167479352,0,0,0,0,0
E0000020820260222154837533854525,0,0.9591004080007961,0,5.19e-06,0.15000518999999998,0.23977899450019902,1,1,1,1,1
E0000020820260222154853436985525,0,0.7092247984874117,0,4.99e-06,0.08000499,0.17730994212185291,1,0,0,0,0
E0000020820260222154920489383525,0,0.5945865260224898,1,3.607e-05,3.607e-05,0.14867368400562248,0,0,0,0,0
E0000020820260222154940144625525,0,0.7200716489202906,0,7.1e-07,0.08000071,0.18001844473007267,1,0,0,0,0
E0000020820260222155050733218525,0,0.5941884764653199,1,1.716e-05,1.716e-05,0.14855998911632998,0,0,0,0,0
E0000020820260222155141639529542,0,0.025276146880286596,1,1.9e-06,1.9e-06,0.006320461720071649,0,0,0,0,0
E0000020820260222155201759868525,0,0.500845855308986,1,1.18e-06,1.18e-06,0.1252123488272465,0,0,0,0,0
E0000020820260222155223560904525,0,0.9418847646531994,1,1.14e-06,0.15000114,0.23547204616329984,1,1,1,1,0
E0000020820260222155232815563525,0,0.4854214349686536,1,1.37e-06,1.37e-06,0.1213563862421634,0,0,0,0,0
E0000020820260222155219919968525,0,0.9245696089163101,0,3.04e-06,0.15000304,0.23114468222907752,1,1,1,1,0
E0000020820260222155406298620525,0,0.9392974425315952,0,1.18e-06,0.15000117999999998,0.2348252456328988,1,1,1,1,0
E0000020820260222155503835616525,0,0.9137227584834312,1,5.767e-05,0.15005767,0.2284739421208578,1,1,1,1,0
E0000020820260222155535940199525,0,0.7218628719275549,1,1.09e-06,0.08000109,0.18046653548188873,1,0,0,0,0
E0000020820260222155607973685525,0,0.651308587919196,1,9.2e-07,9.2e-07,0.162827836979799,0,0,0,0,0
E0000020820260222155744755401525,0,0.424121803164494,1,2.9e-07,2.9e-07,0.1060306682911235,0,0,0,0,0
E0000020820260222155726718114525,0,0.9544233257040502,0,7.57e-06,0.15000757,0.23861150892601254,1,1,1,1,1
E0000020820260222155827362246525,0,0.9139217832620161,0,1.14e-06,0.15000114,0.22848130081550402,1,1,1,1,0
E0000020820260222155849865231525,0,0.7809732311672803,1,1.61e-06,0.08000161,0.19524451529182008,1,0,0,0,0
E0000020820260222155943455940525,0,0.5103990446810628,0,1.1e-06,1.1e-06,0.1276005861702657,0,0,0,0,0
E0000020820260222160003387910542,0,0.22599263608319237,1,2.03e-06,2.03e-06,0.05649968152079809,0,0,0,0,0
E0000020820260222160015612784542,0,0.8562045974723853,0,6.94e-06,0.15000694,0.21405635436809634,1,1,1,0,0
E0000020820260222160135510533525,0,0.900686635486118,0,1.23e-06,0.15000122999999999,0.2251725813715295,1,1,1,1,0
E0000020820260222160115300901542,0,0.3692904766643447,1,3.56e-06,3.56e-06,0.09232528916608618,0,0,0,0,0
E0000020820260222160305077522525,0,0.8037615683152552,0,1.74e-06,0.08000174,0.20094169707881382,1,1,0,0,0
E0000020820260222160302228879525,0,0.8504328788934222,1,0.00010485,0.15010484999999998,0.21268685722335556,1,1,1,0,0
E0000020820260222160410224166525,0,0.03005274156632501,1,1.15e-06,1.15e-06,0.007514047891581252,0,0,0,0,0
E0000020820260222160450673463525,0,0.8206786744949747,1,2.25e-06,0.08000225,0.20517135612374368,1,1,0,0,0
E0000020820260222160528795541525,0,0.8103293860085581,0,5.5e-07,0.08000055,0.2025827590021395,1,1,0,0,0
E0000020820260222160642360925525,0,0.050452781371280724,1,8.5e-07,8.5e-07,0.01261383284282018,0,0,0,0,0
E0000020820260222160730669213542,0,0.045576674295949846,0,5.53e-06,5.53e-06,0.01139831607398746,0,0,0,0,0
E0000020820260222160914435101525,0,0.19832819185988657,0,6.44e-06,6.44e-06,0.04958687796497164,0,0,0,0,0
E0000020820260222160948959885525,0,0.18877500248780973,1,1.85e-06,1.85e-06,0.04719513812195243,0,0,0,0,0
E0000020820260222161008782228542,0,0.424121803164494,1,4.36e-06,4.36e-06,0.1060337207911235,0,0,0,0,0
E0000020820260222161032201811525,0,0.2586326997711215,1,1.39e-06,1.39e-06,0.06465921744278039,0,0,0,0,0
E0000020820260222161112300667525,0,0.44860185093044086,1,1.01e-06,1.01e-06,0.11215122023261022,0,0,0,0,0
E0000020820260222161404876189525,0,0.8303313762563439,1,8.6e-07,0.08000086000000001,0.20758348906408597,1,1,0,0,0
E0000020820260222161436945689542,0,0.03930739377052443,1,1.7e-06,1.7e-06,0.009828123442631108,0,0,0,0,0
E0000020820260222161502901334525,0,0.9075529903472982,0,9.1e-07,0.15000091,0.22688893008682454,1,1,1,1,0
E0000020820260222161559213156542,0,0.38481440939396955,1,1.363e-05,1.363e-05,0.09621382484849239,0,0,0,0,0
E0000020820260222161548325792525,0,0.8987959000895611,0,7e-07,0.1500007,0.22469950002239028,1,1,1,0,0
E0000020820260222161604254737525,0,0.49288486416558863,1,1.61e-06,1.61e-06,0.12322242354139716,0,0,0,0,0
E0000020820260222161544874808525,0,0.7424619365110956,1,2.63e-06,0.08000263,0.1856174566277739,1,0,0,0,0
E0000020820260222161644380484542,0,0.2261916608617773,1,1.69e-06,1.69e-06,0.056549182715444325,0,0,0,0,0
E0000020820260222161700967302525,0,0.05602547517165887,1,1.83e-06,1.83e-06,0.014007741292914717,0,0,0,0,0
E0000020820260222161750202398525,0,0.8358045576674296,0,2.76e-06,0.08000276,0.20895320941685738,1,1,0,0,0
E0000020820260222161740926176525,0,0.23295850333366505,1,1.15e-06,1.15e-06,0.05824048833341626,0,0,0,0,0
E0000020820260222161842780816542,0,0.9392974425315952,0,5.81e-06,0.15000581,0.2348287181328988,1,1,1,1,0
E0000020820260222162029864276525,0,0.5810528410787144,1,8.3e-07,8.3e-07,0.14526383276967858,0,0,0,0,0
E0000020820260222162050603302525,0,0.14150661757388794,1,2.01e-06,2.01e-06,0.03537816189347198,0,0,0,0,0
E0000020820260222162109506631525,0,0.8490397054433277,1,2.65e-06,0.08000265000000001,0.21226191386083193,1,1,0,0,0
E0000020820260222162103062921542,0,0.5874216339934322,0,0.00124805,0.00124805,0.14779144599835803,0,0,0,0,0
E0000020820260222162141030339525,0,0.3984476067270375,0,4.06e-06,4.06e-06,0.09961494668175937,0,0,0,0,0
E0000020820260222162217426826542,0,0.10000995123892925,1,8.77e-06,8.77e-06,0.025009065309732313,0,0,0,0,0
E0000020820260222162246859847525,0,0.9799980097522142,0,1.97e-06,0.15000196999999998,0.24500097993805356,1,1,1,1,1
E0000020820260222162255154662542,0,0.007363916807642552,1,1.87e-06,1.87e-06,0.0018423817019106378,0,0,0,0,0
E0000020820260222162339092136525,0,0.5751816101104588,0,4.1e-07,4.1e-07,0.14379571002761468,0,0,0,0,0
E0000020820260222162420306857542,0,0.08329186983779481,1,5.21e-06,5.21e-06,0.020826874959448703,0,0,0,0,0
E0000020820260222162359564951525,0,0.6578764056124987,1,4.5e-06,4.5e-06,0.16447247640312468,0,0,0,0,0
E0000020820260222162430691331525,0,0.9181013036122997,1,0.00010292,0.15010292,0.22960251590307493,1,1,1,1,0
E0000020820260222162300150660525,0,0.9456662354463131,1,0.00488784,0.15488784,0.2400824388615783,1,1,1,1,0
E0000020820260222162746299178525,0,0.252562444024281,0,6.57e-06,6.57e-06,0.06314553850607026,0,0,0,0,0
E0000020820260222162818842500525,0,0.8259528311274754,0,5.8e-07,0.08000058,0.20648864278186885,1,1,0,0,0
E0000020820260222162859713375542,0,0.16648422728629714,1,2.42e-06,2.42e-06,0.04162287182157429,0,0,0,0,0
E0000020820260222163209867656525,0,0.6093143596377749,1,3.9e-06,3.9e-06,0.15233151490944372,0,0,0,0,0
E0000020820260222163244243463525,0,0.09821872823166485,1,1.37e-06,1.37e-06,0.02455570955791621,0,0,0,0,0
E0000020820260222163249630846525,0,0.8027664444223306,0,1.25e-06,0.08000125,0.20069254860558264,1,1,0,0,0
E0000020820260222163241808852525,0,0.6067270375161707,1,1.64e-06,1.64e-06,0.15168298937904268,0,0,0,0,0
