transaction_id,is_fraud,se_score,n_patterns,patterns,score_fraude,pred_lgbm,pred_combined
E0000020820260222145732615696525,0,0.0,0,,6.088508817631578e-07,0,0
E0000020820260222145756038931525,0,0.0,0,,8.094599644359087e-07,0,0
E0000020820260222145807657359525,0,0.0,0,,1.0056816669837129e-06,0,0
E0000020820260222145827085823525,0,0.0,0,,2.9058344586475915e-06,0,0
E0000020820260222145912235733542,0,0.0,0,,1.3786183636742352e-07,0,0
E0000020820260222145917430189525,0,0.0,0,,1.709898486383093e-07,0,0
E0000020820260222145934349443525,0,0.0,0,,4.127262325186082e-07,0,0
E0000020820260222145945527575525,0,0.0,0,,1.1251236347982241e-07,0,0
E0000020820260222150006903800542,0,0.0,0,,4.186198520885943e-07,0,0
E0000020820260222150117355762525,0,0.0,0,,1.0631684591985334e-06,0,0
E0000020820260222150125884436525,0,0.0,0,,7.348402689812247e-07,0,0
E0000020820260222150229986755542,0,0.0,0,,1.6699297282290502e-07,0,0
E0000020820260222150321626372542,0,0.0,0,,2.810998265517709e-07,0,0
E0000020820260222150403441222525,0,0.0,0,,7.214234151185816e-07,0,0
E0000020820260222150708826282525,0,0.0,0,,2.991678510589465e-07,0,0
E0000020820260222150804091566542,0,0.0,0,,5.180575743099956e-07,0,0
E0000020820260222150813147236525,0,0.0,0,,2.71602493930619e-06,0,0
E0000020820260222150944932957525,0,0.0,0,,1.619200567192331e-06,0,0
E0000020820260222151050204979525,0,0.0,0,,6.376240051886788e-07,0,0
E0000020820260222151204059157525,0,0.0,0,,3.286602540799905e-07,0,0
E0000020820260222151306499629525,0,0.0,0,,8.689159676737711e-07,0,0
E0000020820260222151355470972525,0,0.0,0,,5.15636003841105e-07,0,0
E0000020820260222151536655710525,0,0.0,0,,8.84495133151432e-07,0,0
E0000020820260222151908291466525,0,0.0,0,,1.196610308142236e-07,0,0
E0000020820260222151915579324525,0,0.0,0,,1.0220357837501203e-06,0,0
E0000020820260222151928273588525,0,0.0,0,,5.512819744307531e-07,0,0
E0000020820260222152024581223542,0,0.0,0,,9.234498971839306e-07,0,0
E0000020820260222152241859707525,0,0.0,0,,9.717834981907564e-06,0,0
E0000020820260222152306569624542,0,0.0,0,,2.853389812402425e-07,0,0
E0000020820260222152559450165525,0,0.0,0,,1.6919915438511757e-07,0,0
E0000020820260222152730220169525,0,0.0,0,,4.109747235064611e-06,0,0
E0000020820260222152922292180542,0,0.0,0,,4.274939056562942e-07,0,0
E0000020820260222152947834314525,0,0.0,0,,1.1124702873579915e-06,0,0
E0000020820260222153044180984525,0,0.0,0,,3.808444712763773e-07,0,0
E0000020820260222153107754522525,0,0.0,0,,2.0021999421501665e-07,0,0
E0000020820260222153117193882525,0,0.0,0,,4.175787612117082e-07,0,0
E0000020820260222153230293530542,0,0.0,0,,1.7644631016269692e-06,0,0
E0000020820260222153303862944542,0,0.0,0,,1.5637690927232182e-05,0,0
E0000020820260222153306692772525,0,0.0,0,,1.075056770654454e-06,0,0
E0000020820260222153338630189542,0,0.0,0,,1.1840901993023488e-06,0,0
E0000020820260222153505113979525,0,0.0,0,,4.789898542777436e-07,0,0
E0000020820260222153516744927542,0,0.0,0,,3.2888209592781373e-07,0,0
E0000020820260222153523907113525,0,0.0,0,,5.978182204512392e-07,0,0
E0000020820260222153541774602542,0,0.0,0,,1.4461931716013137e-06,0,0
E0000020820260222153638716829525,0,0.0,0,,5.607731153466511e-07,0,0
E0000020820260222153731239448525,0,0.0,0,,8.816997374850476e-06,0,0
E0000020820260222153820755691525,0,0.0,0,,6.77398971950193e-07,0,0
E0000020820260222153824164621525,0,0.0,0,,3.640064327577598e-07,0,0
E0000020820260222153837427114525,0,0.0,0,,4.262223272000606e-06,0,0
E0000020820260222153936504395525,0,0.0,0,,5.860169712143874e-06,0,0
E0000020820260222154018778196525,0,0.0,0,,3.9019981726847565e-06,0,0
E0000020820260222154207301824525,0,0.0,0,,2.6614429119485583e-06,0,0
E0000020820260222154222274679525,0,0.0,0,,1.1301852243433742e-06,0,0
E0000020820260222154424430323525,0,0.0,0,,3.205649454627035e-07,0,0
E0000020820260222154536501166542,0,0.0,0,,2.030065058222419e-06,0,0
E0000020820260222154604256728542,0,0.0,0,,1.2995041700069807e-06,0,0
E0000020820260222154654680522525,0,0.0,0,,2.0630633024091354e-06,0,0
E0000020820260222154748157947525,0,0.0,0,,1.2509161582907048e-06,0,0
E0000020820260222154758394368525,0,0.0,0,,1.947782369431632e-06,0,0
E0000020820260222154812026825542,0,0.0,0,,7.16928709487236e-07,0,0
E0000020820260222154837533854525,0,0.0,0,,2.19032765587502e-06,0,0
E0000020820260222154853436985525,0,0.0,0,,1.7762707274458842e-05,0,0
E0000020820260222154920489383525,0,0.0,0,,9.23098484994915e-07,0,0
E0000020820260222154940144625525,0,0.0,0,,7.519513635410981e-07,0,0
E0000020820260222155050733218525,0,0.0,0,,1.156292407299028e-06,0,0
E0000020820260222155141639529542,0,0.0,0,,1.5371307407384205e-07,0,0
E0000020820260222155201759868525,0,0.0,0,,1.9712559370440059e-07,0,0
E0000020820260222155219919968525,0,0.0,0,,2.750808569467305e-06,0,0
E0000020820260222155223560904525,0,0.0,0,,5.564434327339786e-07,0,0
E0000020820260222155232815563525,0,0.0,0,,8.694656775375611e-07,0,0
E0000020820260222155406298620525,0,0.0,0,,4.425189196595377e-06,0,0
E0000020820260222155503835616525,0,0.0,0,,4.902979036805395e-07,0,0
E0000020820260222155535940199525,0,0.0,0,,9.364407148503856e-07,0,0
E0000020820260222155607973685525,0,0.0,0,,5.0405761684636e-07,0,0
E0000020820260222155726718114525,0,0.0,0,,5.824475445537601e-06,0,0
E0000020820260222155744755401525,0,0.0,0,,4.121681812946602e-07,0,0
E0000020820260222155827362246525,0,0.0,0,,6.062094394906062e-06,0,0
E0000020820260222155849865231525,0,0.0,0,,6.141211910632894e-07,0,0
E0000020820260222155943455940525,0,0.0,0,,1.4853273538074453e-05,0,0
E0000020820260222160003387910542,0,0.0,0,,3.0209641500536697e-05,0,0
E0000020820260222160015612784542,0,0.0,0,,1.7775601196165815e-06,0,0
E0000020820260222160115300901542,0,0.0,0,,3.0191201032224026e-07,0,0
E0000020820260222160135510533525,0,0.0,0,,3.958290746988149e-06,0,0
E0000020820260222160302228879525,0,0.0,0,,7.612031448620576e-07,0,0
E0000020820260222160305077522525,0,0.0,0,,1.0379776270243662e-05,0,0
E0000020820260222160410224166525,0,0.0,0,,2.0802085842726679e-07,0,0
E0000020820260222160450673463525,0,0.0,0,,6.906807283840818e-07,0,0
E0000020820260222160528795541525,0,0.0,0,,6.473040406756715e-07,0,0
E0000020820260222160642360925525,0,0.0,0,,1.806503497032235e-07,0,0
E0000020820260222160730669213542,0,0.0,0,,4.389482224408057e-06,0,0
E0000020820260222160914435101525,0,0.0,0,,6.052004878875043e-06,0,0
E0000020820260222160948959885525,0,0.0,0,,2.732032649954303e-07,0,0
E0000020820260222161008782228542,0,0.0,0,,2.483253975431338e-07,0,0
E0000020820260222161032201811525,0,0.0,0,,2.049321914455735e-07,0,0
E0000020820260222161112300667525,0,0.0,0,,1.4960263247780028e-07,0,0
E0000020820260222161404876189525,0,0.0,0,,1.5256769565694269e-07,0,0
E0000020820260222161436945689542,0,0.0,0,,1.3697452533428573e-07,0,0
E0000020820260222161502901334525,0,0.0,0,,4.735307119942935e-06,0,0
E0000020820260222161544874808525,0,0.0,0,,4.93382844183798e-07,0,0
E0000020820260222161548325792525,0,0.0,0,,6.691207777321075e-07,0,0
E0000020820260222161559213156542,0,0.0,0,,3.7262777946785977e-07,0,0
E0000020820260222161604254737525,0,0.0,0,,7.750310139098121e-07,0,0
E0000020820260222161644380484542,0,0.0,0,,1.264806454838364e-07,0,0
E0000020820260222161700967302525,0,0.0,0,,2.487842293792127e-07,0,0
E0000020820260222161740926176525,0,0.0,0,,6.29084357727454e-07,0,0
E0000020820260222161750202398525,0,0.0,0,,4.102527909104148e-06,0,0
E0000020820260222161842780816542,0,0.0,0,,2.5951070377363727e-06,0,0
E0000020820260222162029864276525,0,0.0,0,,3.611853293727108e-07,0,0
E0000020820260222162050603302525,0,0.0,0,,1.856788583288348e-07,0,0
E0000020820260222162103062921542,0,0.0,0,,8.844066607767972e-06,0,0
E0000020820260222162109506631525,0,0.0,0,,7.493543873804164e-07,0,0
E0000020820260222162141030339525,0,0.0,0,,3.347871199751583e-06,0,0
E0000020820260222162217426826542,0,0.0,0,,3.698733326413862e-07,0,0
E0000020820260222162246859847525,0,0.0,0,,3.988330460297469e-06,0,0
E0000020820260222162255154662542,0,0.0,0,,1.9607809563816507e-07,0,0
E0000020820260222162300150660525,0,0.0,0,,0.0002469508777611,0,0
E0000020820260222162339092136525,0,0.0,0,,6.699000919651486e-07,0,0
E0000020820260222162359564951525,0,0.0,0,,8.045686235882977e-07,0,0
E0000020820260222162420306857542,0,0.0,0,,3.397916670291913e-07,0,0
E0000020820260222162430691331525,0,0.0,0,,8.45115451579203e-07,0,0
E0000020820260222162746299178525,0,0.0,0,,5.675798586379972e-06,0,0
E0000020820260222162818842500525,0,0.0,0,,1.6999642201353729e-07,0,0
E0000020820260222162859713375542,0,0.0,0,,1.225710383592508e-07,0,0
E0000020820260222163209867656525,0,0.0,0,,1.4058936317937409e-07,0,0
E0000020820260222163241808852525,0,0.0,0,,3.838971204001288e-07,0,0
E0000020820260222163244243463525,0,0.0,0,,3.266594625230359e-07,0,0
E0000020820260222163249630846525,0,0.0,0,,9.78144566507221e-07,0,0
E0000020820260222163524156266542,0,0.0,0,,1.3811603460262503e-06,0,0
E0000020820260222163534220668542,0,0.0,0,,2.8101291288996685e-07,0,0
E0000020820260222163557770188542,0,0.0,0,,3.706364621459072e-07,0,0
E0000020820260222163750807549525,0,0.0,0,,1.097598502870366e-06,0,0
E0000020820260222163823876248542,0,0.0,0,,1.3463146226256766e-07,0,0
E0000020820260222163858395782525,0,0.0,0,,9.310157072417636e-07,0,0
E0000020820260222163927323809525,0,0.0,0,,3.729765407235156e-07,0,0
E0000020820260222164027585595542,0,0.0,0,,2.082380659049764e-07,0,0
E0000020820260222164048554955525,0,0.0,0,,6.97795615791686e-07,0,0
E0000020820260222164152379647525,0,0.0,0,,5.939720664142094e-06,0,0
E0000020820260222164222069395525,0,0.0,0,,1.0962258945300767e-06,0,0
E0000020820260222164310343778542,0,0.0,0,,1.2750206767066396e-07,0,0
E0000020820260222164323932570525,0,0.0,0,,1.000985676308676e-06,0,0
E0000020820260222164405000610525,0,0.0,0,,4.547822467384622e-07,0,0
E0000020820260222164419566349525,0,0.0,0,,3.25285504547241e-07,0,0
E0000020820260222165001220199525,0,0.0,0,,3.423627132506771e-07,0,0
E0000020820260222165207413797525,0,0.0,0,,1.8537235260010122e-07,0,0
E0000020820260222165353192466525,0,0.0,0,,3.975589371509489e-06,0,0
E0000020820260222165357737330525,0,0.0,0,,8.849179507114649e-06,0,0
E0000020820260222165450614706542,0,0.0,0,,1.2621709920891788e-06,0,0
E0000020820260222165454911271542,0,0.0,0,,1.930996471964301e-06,0,0
E0000020820260222165512607176525,0,0.0,0,,2.693101279390088e-07,0,0
E0000020820260222165542039912525,0,0.0,0,,2.1661543648924613e-07,0,0
E0000020820260222165547234779542,0,0.0,0,,1.3923672857100849e-06,0,0
E0000020820260222165555147192525,0,0.0,0,,5.27902585953017e-06,0,0
E0000020820260222165630728251525,0,0.0,0,,4.410717130779868e-07,0,0
E0000020820260222165856303251525,0,0.0,0,,4.884374988133961e-07,0,0
E0000020820260222170105086250525,0,0.0,0,,1.1815895398635042e-06,0,0
E0000020820260222170115538714542,0,0.0,0,,2.2938803412305267e-06,0,0
E0000020820260222170133628214525,0,0.0,0,,4.041470179397783e-06,0,0
E0000020820260222170142289818525,0,0.0,0,,2.35580955425705e-07,0,0
E0000020820260222170304739913525,0,0.0,0,,6.59556493470367e-07,0,0
E0000020820260222170326400714542,0,0.0,0,,1.8685661392943937e-07,0,0
E0000020820260222170535922695525,0,0.0,0,,1.1606364804282803e-06,0,0
E0000020820260222170541410773525,0,0.0,0,,2.3824689766594186e-07,0,0
E0000020820260222170552681718542,0,0.0,0,,1.1169032766561785e-06,0,0
E0000020820260222170559058295525,0,0.0,0,,1.3460083063589577e-06,0,0
E0000020820260222170916014323525,0,0.0,0,,5.216288666625616e-07,0,0
E0000020820260222170931504280525,0,0.0,0,,8.853033056812495e-06,0,0
E0000020820260222170955378151542,0,0.0,0,,1.447627997496031e-05,0,0
E0000020820260222171016067631542,0,0.0,0,,1.967031189771947e-07,0,0
E0000020820260222171212251647525,0,0.0,0,,2.222452008713643e-06,0,0
E0000020820260222171247429744542,0,0.0,0,,4.498281059112324e-06,0,0
E0000020820260222171359475508525,0,0.0,0,,2.558682066870171e-07,0,0
E0000020820260222171410850751525,0,0.0,0,,3.053117754564143e-07,0,0
E0000020820260222171457274673542,0,0.0,0,,3.222569236524056e-07,0,0
E0000020820260222171521723294525,0,0.0,0,,1.327284773432092e-06,0,0
E0000020820260222171647741525542,0,0.0,0,,1.500500504593212e-06,0,0
E0000020820260222171743413464525,0,0.0,0,,2.6048266647899524e-06,0,0
E0000020820260222171832018326525,0,0.0,0,,1.690965228968551e-07,0,0
E0000020820260222172036980823525,0,0.0,0,,8.248478431623284e-07,0,0
E0000020820260222172050966111542,0,0.0,0,,3.563632119038245e-07,0,0
E0000020820260222172113539621525,0,0.0,0,,1.06380645459748e-06,0,0
E0000020820260222172142586202542,0,0.0,0,,3.7804568320647083e-07,0,0
E0000020820260222172156500854542,0,0.0,0,,2.3532426835220884e-06,0,0
E0000020820260222172437017844525,0,0.0,0,,1.3080681233243631e-06,0,0
E0000020820260222172558151497542,0,0.0,0,,2.7045104793865457e-07,0,0
E0000020820260222172633530580542,0,0.0,0,,1.4432174246177088e-05,0,0
E0000020820260222172719558514525,0,0.0,0,,1.037019598629609e-06,0,0
E0000020820260222172938197356525,0,0.0,0,,1.0184579335106135e-06,0,0
E0000020820260222173341301584525,0,0.0,0,,3.551791092051895e-07,0,0
E0000020820260222173412947454542,0,0.0,0,,1.1120242047166132e-06,0,0
E0000020820260222173508042649525,0,0.0,0,,2.251635989272056e-06,0,0
E0000020820260222173536423791542,0,0.0,0,,1.64513496772163e-07,0,0
E0000020820260222173839287604542,0,0.0,0,,4.78689466063404e-06,0,0
E0000020820260222173841145369542,0,0.0,0,,3.011052475412104e-07,0,0
E0000020820260222173904406957525,0,0.0,0,,5.969986426257348e-07,0,0
E0000020820260222174106567536525,0,0.0,0,,1.104781856649103e-06,0,0
E0000020820260222174526444173525,0,0.0,0,,1.0240027993266232e-07,0,0
E0000020820260222174615403462525,0,0.0,0,,4.801277353887498e-07,0,0
E0000020820260222174916111726525,0,0.0,0,,5.817664806339675e-07,0,0
E0000020820260222175058478620525,0,0.0,0,,5.058217527433972e-07,0,0
E0000020820260222175206901569542,0,0.0,0,,1.5179912949011887e-06,0,0
E0000020820260222175210850750525,0,0.0,0,,2.3184364576626785e-06,0,0
E0000020820260222175343356110525,0,0.0,0,,3.662839652064385e-07,0,0
E0000020820260222175616865243525,0,0.0,0,,4.156171749748838e-07,0,0
E0000020820260222175649860345542,0,0.0,0,,2.2441031183102453e-07,0,0
E0000020820260222175929772450525,0,0.0,0,,9.437331519753757e-08,0,0
E0000020820260222180150083852525,0,0.0,0,,5.494160394849081e-07,0,0
E0000020820260222180301465418542,0,0.0,0,,1.86752222457512e-06,0,0
E0000020820260222180422912156525,0,0.0,0,,2.9201763669159865e-05,0,0
E0000020820260222180521900447542,0,0.0,0,,3.470311586011056e-06,0,0
E0000020820260222181008286890525,0,0.0,0,,1.503270833693128e-07,0,0
E0000020820260222181104462979525,0,0.0,0,,6.094084932658303e-07,0,0
E0000020820260222181134895434525,0,0.0,0,,6.425422059228967e-07,0,0
E0000020820260222181138574821542,0,0.0,0,,1.0322922184082932e-06,0,0
E0000020820260222181312566880542,0,0.0,0,,3.085346850788858e-07,0,0
E0000020820260222181322754263542,0,0.0,0,,6.123386364440939e-06,0,0
E0000020820260222181451119590525,0,0.0,0,,3.916734101247802e-07,0,0
E0000020820260222181531548623542,0,0.0,0,,2.054891784296002e-07,0,0
E0000020820260222181655610714525,0,0.0,0,,0.0001611227246895,0,0
E0000020820260222181802782646542,0,0.0,0,,3.984316177463424e-07,0,0
E0000020820260222181833648626525,0,0.0,0,,4.60851533424013e-07,0,0
E0000020820260222181848736654525,0,0.0,0,,3.027612758143066e-07,0,0
E0000020820260222182324782121525,0,0.0,0,,2.642304454864181e-07,0,0
E0000020820260222182539081198542,0,0.0,0,,3.6583740481762804e-07,0,0
E0000020820260222182601518459525,0,0.0,0,,6.484706258452368e-07,0,0
E0000020820260222182618497772542,0,0.0,0,,1.5709734708108996e-06,0,0
E0000020820260222182650478684525,0,0.0,0,,6.060223526413982e-07,0,0
E0000020820260222182707676836525,0,0.0,0,,3.170252175438272e-07,0,0
E0000020820260222182732923892542,0,0.0,0,,1.4037255429665217e-07,0,0
E0000020820260222182734191392525,0,0.0,0,,1.6826749151672264e-07,0,0
E0000020820260222182840927904525,0,0.0,0,,5.532468728632382e-07,0,0
E0000020820260222182916269449525,0,0.0,0,,1.990331807032234e-07,0,0
E0000020820260222182955048295525,0,0.0,0,,7.992818596201151e-07,0,0
E0000020820260222183254472519525,0,0.0,0,,3.8606887950436484e-07,0,0
E0000020820260222183623768282542,0,0.0,0,,3.0623899625147564e-07,0,0
E0000020820260222183655266813525,0,0.0,0,,3.049012162275908e-07,0,0
E0000020820260222183851808257542,0,0.0,0,,3.256594885568353e-07,0,0
E0000020820260222183934982541525,0,0.0,0,,1.1891476595637031e-06,0,0
E0000020820260222183935549393525,0,0.0,0,,5.932730758692432e-07,0,0
E0000020820260222183943033979525,0,0.0,0,,8.973400197267012e-07,0,0
E0000020820260222183954931238525,0,0.0,0,,1.4985608781644485e-07,0,0
E0000020820260222184009257807525,0,0.0,0,,2.7163842563140384e-07,0,0
E0000020820260222184107994218525,0,0.0,0,,3.997218486927533e-07,0,0
E0000020820260222184136745531525,0,0.0,0,,6.423898570353075e-07,0,0
E0000020820260222184243442490525,0,0.0,0,,2.460378492693309e-07,0,0
E0000020820260222184349402498542,0,0.0,0,,2.76173092724295e-07,0,0
E0000020820260222184606046622525,0,0.0,0,,6.21557546960437e-07,0,0
E0000020820260222184606526195542,0,0.0,0,,1.626606119737425e-07,0,0
E0000020820260222184643071247525,0,0.0,0,,5.164103085633635e-06,0,0
E0000020820260222184734932102542,0,0.0,0,,7.473863238690615e-08,0,0
E0000020820260222184935743290525,0,0.0,0,,3.924581986071941e-07,0,0
E0000020820260222185039489383525,0,0.0,0,,2.815225591227576e-07,0,0
E0000020820260222185242828491525,0,0.0,0,,6.521149288366391e-07,0,0
E0000020820260222185545735274525,0,0.0,0,,5.885235857114001e-07,0,0
E0000020820260222185700890101542,0,0.0,0,,2.612219636374965e-07,0,0
E0000020820260222185759138569525,0,0.0,0,,1.825652843525663e-06,0,0
E0000020820260222185810863384525,0,0.0,0,,2.224025960773585e-07,0,0
E0000020820260222185847332801542,0,0.0,0,,1.8642445066729136e-06,0,0
E0000020820260222190001973665542,0,0.0,0,,4.490773912102501e-07,0,0
E0000020820260222190040898750542,0,0.0,0,,1.5828252926641081e-07,0,0
E0000020820260222190102125189542,0,0.0,0,,4.731113123651653e-07,0,0
E0000020820260222190642505780542,0,0.0,0,,4.667363497630882e-07,0,0
E0000020820260222190646906462525,0,0.0,0,,2.640427777582809e-07,0,0
E0000020820260222190942997820542,0,0.0,0,,3.201569420979114e-06,0,0
E0000020820260222191058864508542,0,0.0,0,,3.626282701191105e-07,0,0
E0000020820260222191234423883525,0,0.0,0,,2.3002843044294136e-06,0,0
E0000020820260222191358137918525,0,0.0,0,,4.724341233443941e-07,0,0
E0000020820260222191358238130525,0,0.0,0,,2.2352603059544845e-07,0,0
E0000020820260222191445503700525,0,0.0,0,,9.409412829053553e-06,0,0
E0000020820260222191606506176542,0,0.0,0,,4.535195422300387e-07,0,0
E0000020820260222191753546323525,0,0.0,0,,7.252345375775634e-07,0,0
E0000020820260222191959731759525,0,0.0,0,,2.6334273182944736e-07,0,0
E0000020820260222192234090519525,0,0.0,0,,4.849529652713896e-07,0,0
E0000020820260222192317659932542,0,0.0,0,,2.540055026319101e-07,0,0
E0000020820260222192346933163542,0,0.0,0,,2.935111842360792e-07,0,0
E0000020820260222192423090102525,0,0.0,0,,2.323763390158015e-06,0,0
E0000020820260222192712240189525,0,0.0,0,,1.0877937717523664e-06,0,0
E0000020820260222192915388234525,0,0.0,0,,4.166968828042729e-07,0,0
E0000020820260222192957799323525,0,0.0,0,,5.376566567803913e-07,0,0
E0000020820260222193027201193525,0,0.0,0,,3.3482902915169133e-07,0,0
E0000020820260222193034739774542,0,0.0,0,,2.596334793112055e-07,0,0
E0000020820260222193038649703525,0,0.0,0,,2.555596326728847e-07,0,0
E0000020820260222193151126676525,0,0.0,0,,8.12428157072202e-07,0,0
E0000020820260222193204339575525,0,0.0,0,,5.96820819754531e-05,0,0
E0000020820260222193304259357525,0,0.0,0,,2.935549176258594e-07,0,0
E0000020820260222193312938463542,0,0.0,0,,1.644165377106498e-06,0,0
E0000020820260222193319637217525,0,0.0,0,,3.085356999390961e-07,0,0
E0000020820260222193506266148525,0,0.0,0,,2.38368775885456e-07,0,0
E0000020820260222193644150144525,0,0.0,0,,2.7181883042927333e-07,0,0
E0000020820260222194044569581525,0,0.0,0,,2.42859949342268e-07,0,0
E0000020820260222194257991728542,0,0.0,0,,1.5129186145975985e-07,0,0
E0000020820260222194306327495525,0,0.0,0,,9.238600028677156e-07,0,0
E0000020820260222194317989510525,0,0.0,0,,1.3825819323502024e-06,0,0
E0000020820260222194335024152542,0,0.0,0,,3.408298364341913e-07,0,0
E0000020820260222194353349541525,0,0.0,0,,1.112267618787374e-07,0,0
E0000020820260222194401935290542,0,0.0,0,,3.405395164943895e-07,0,0
E0000020820260222194421035853542,0,0.0,0,,3.109185635191701e-07,0,0
E0000020820260222194558267620525,0,0.0,0,,3.130478354271376e-07,0,0
E0000020820260222194834290554542,0,0.0,0,,2.458189282087709e-07,0,0
E0000020820260222195005784701525,0,0.0,0,,2.9800361522053616e-06,0,0
E0000020820260222195047894390542,0,0.0,0,,2.71135451358283e-07,0,0
E0000020820260222195112969916542,0,0.0,0,,1.7549884326126317e-07,0,0
E0000020820260222195438001678542,0,0.0,0,,5.384494922191288e-07,0,0
E0000020820260222195510086804525,0,0.0,0,,3.007972547186409e-07,0,0
E0000020820260222195621088615542,0,0.0,0,,2.0738117248769419e-07,0,0
E0000020820260222195810268269525,0,0.0,0,,2.4383313831949053e-06,0,0
E0000020820260222195847439756525,0,0.0,0,,4.880431380673083e-07,0,0
E0000020820260222195956194364525,0,0.0,0,,5.034261922568503e-07,0,0
E0000020820260222200458907129525,0,0.0,0,,3.405953153417517e-07,0,0
E0000020820260222200509562184525,0,0.0,0,,3.195767134505804e-07,0,0
E0000020820260222200610544788525,0,0.0,0,,3.210276022027207e-07,0,0
E0000020820260222200628325371542,0,0.0,0,,4.345556893800966e-07,0,0
E0000020820260222200911215734525,0,0.0,0,,4.4870629848652187e-07,0,0
E0000020820260222201159283387542,0,0.0,0,,2.797200590849971e-07,0,0
E0000020820260222201243438710525,0,0.0,0,,9.132941909590331e-07,0,0
E0000020820260222201619121613542,0,0.0,0,,7.605330584893509e-07,0,0
E0000020820260222201747334497525,0,0.0,0,,5.3070894500132e-07,0,0
E0000020820260222201750859693525,0,0.0,0,,9.956382981086443e-07,0,0
E0000020820260222201951123144525,0,0.0,0,,4.699826210361887e-07,0,0
E0000020820260222202017343752542,0,0.0,0,,8.323657835037379e-06,0,0
E0000020820260222202035326683525,0,0.0,0,,3.256211713998164e-06,0,0
E0000020820260222202240999401542,0,0.0,0,,6.109276018757446e-07,0,0
E0000020820260222202503657807525,0,0.0,0,,3.7030966897328473e-06,0,0
E0000020820260222202550698351525,0,0.0,0,,1.2685248589969212e-05,0,0
E0000020820260222202933971552525,0,0.0,0,,1.328072415666698e-07,0,0
E0000020820260222203100630826542,0,0.0,0,,2.647230112248962e-07,0,0
E0000020820260222203152527958542,0,0.0,0,,5.02059808373815e-07,0,0
E0000020820260222203201355981525,0,0.0,0,,4.549319005300585e-07,0,0
E0000020820260222203343093835525,0,0.0,0,,5.609343936234417e-07,0,0
E0000020820260222203544972648525,0,0.0,0,,2.432874822085108e-07,0,0
E0000020820260222203652924843542,0,0.0,0,,1.5666428627285153e-07,0,0
E0000020820260222203715783550525,0,0.0,0,,2.494532387958751e-06,0,0
E0000020820260222203745976529525,0,0.0,0,,2.498858458392864e-07,0,0
E0000020820260222203828464506542,0,0.0,0,,1.867268356864101e-07,0,0
E0000020820260222203855227411525,0,0.0,0,,2.2739851171621523e-07,0,0
E0000020820260222203919819187525,0,0.0,0,,2.3391743679867915e-06,0,0
E0000020820260222204129798826525,0,0.0,0,,5.429842191122102e-05,0,0
E0000020820260222204153013765542,0,0.0,0,,1.5262479117020352e-06,0,0
E0000020820260222204218888746525,0,0.0,0,,1.7629855660881045e-07,0,0
E0000020820260222204554175626525,0,0.0,0,,9.524465001689024e-07,0,0
E0000020820260222204719946421525,0,40.0,1,FALSO_FUNCIONARIO_BANCO,6.865564750613251e-07,0,0
E0000020820260222204805586919525,0,0.0,0,,5.481563242249806e-07,0,0
E0000020820260222204849561760525,0,0.0,0,,3.761788586790921e-06,0,0
E0000020820260222204853426305542,0,0.0,0,,2.906519168932862e-07,0,0
E0000020820260222205010286251525,0,0.0,0,,2.469838443415791e-06,0,0
E0000020820260222205035371319525,0,0.0,0,,4.191001135962893e-07,0,0
E0000020820260222205131133894542,0,0.0,0,,2.108126155479156e-06,0,0
E0000020820260222205203606734542,0,0.0,0,,1.76291252440019e-06,0,0
E0000020820260222205301147205525,0,0.0,0,,6.122735721299876e-07,0,0
E0000020820260222205310208413525,0,0.0,0,,6.500475590800006e-07,0,0
E0000020820260222205323909564525,0,0.0,0,,4.221389528306965e-07,0,0
E0000020820260222205431995932525,0,0.0,0,,9.654492079367784e-07,0,0
E0000020820260222205459060699525,0,0.0,0,,1.524184182264795e-07,0,0
E0000020820260222205526072822525,0,0.0,0,,2.879795843374132e-06,0,0
E0000020820260222205820002552542,0,0.0,0,,1.956310134552546e-07,0,0
E0000020820260222210043791584525,0,0.0,0,,1.709250904305154e-06,0,0
E0000020820260222210108418308525,0,0.0,0,,3.897499982712284e-07,0,0
E0000020820260222210329190630542,0,0.0,0,,1.8946206943152715e-06,0,0
E0000020820260222210429568976525,0,0.0,0,,1.3944099566594508e-06,0,0
E0000020820260222210604492347542,0,0.0,0,,5.260740517948233e-06,0,0
E0000020820260222210634182725542,0,0.0,0,,1.814473276385703e-07,0,0
E0000020820260222210726918880525,0,0.0,0,,3.880950895776941e-07,0,0
E0000020820260222210905716589525,0,0.0,0,,8.168463772120402e-07,0,0
E0000020820260222211012249285525,0,0.0,0,,8.106336419809945e-07,0,0
E0000020820260222211013435845525,0,0.0,0,,1.0201055526644745e-06,0,0
E0000020820260222211019433498525,0,0.0,0,,3.160115632902444e-06,0,0
E0000020820260222211204517114542,0,0.0,0,,2.018674721772115e-05,0,0
E0000020820260222211326539143525,0,0.0,0,,6.6367058469398506e-06,0,0
E0000020820260222211403210643525,0,0.0,0,,8.125952532913182e-07,0,0
E0000020820260222211551709906542,0,0.0,0,,4.561185386527053e-07,0,0
E0000020820260222211721180184525,0,0.0,0,,1.2393089442174356e-05,0,0
E0000020820260222212006209448525,0,0.0,0,,6.372278518491732e-07,0,0
E0000020820260222212155648897525,0,0.0,0,,3.301562821935896e-07,0,0
E0000020820260222212241556876525,0,0.0,0,,2.344906469526958e-06,0,0
