y_true,lgbm_raw_score,lgbm_pred,cascade_triggered,cascade_rules,if_score,if_raw,if_active,if_boost,ensemble_raw,score_mapped,decision,detected_by,vl_pix,nr_idade,qt_tempo_relacionamento_mes,qt_total_pix_trimestre,vl_mediana_pix_trimestre,ratio_valor_mediana,tx_count_prev_30m,burst_30m_flag,first_receiver_flag,pix_key_random_flag,topaz_score_filled,hour,rule_score_raw,is_first_tx_trimestre,distinct_receivers_so_far,pix_key_email_flag,pix_key_document_flag,vl_renda_cliente,ratio_pix_renda
0,0.00022316922505920516,0,False,,0.7549938915068145,0.14759783683592032,True,0.0,0.00022316922505920516,2.23,APROVAR,APROVAR,15.0,24,54,92,22.18,0.6762849413886384,0,0,1,0,0.0,19,4,0,2,0,0,0.0,0.0356665401429214
0,0.00025147744779715147,0,False,,0.765513192758659,0.14665964421049926,True,0.0,0.00025147744779715147,2.51,APROVAR,APROVAR,59.74,69,526,104,47.0,1.271063829787234,0,0,1,1,0.0,12,6,0,1,0,0,5545.8,0.0107721158354069
0,0.00022310397170757746,0,False,,0.3853903882463071,0.1670895064912038,True,0.0,0.00022310397170757746,2.23,APROVAR,APROVAR,3.0,48,58,243,23.96,0.1252086811352253,0,0,1,0,0.0,17,4,0,1,0,0,0.0,0.0356665401429214
0,0.0009110330037742057,0,False,,0.9202246656194965,0.11988818390340833,True,0.0,0.0009110330037742057,9.11,APROVAR,APROVAR,50.0,67,527,14,100.0,0.5,0,0,1,0,0.0,10,4,0,1,0,1,0.0,0.0356665401429214
0,0.00022525131933699005,0,False,,0.8385295190949911,0.13823135686789245,True,0.0,0.00022525131933699005,2.25,APROVAR,APROVAR,11.0,48,35,311,10.0,1.1,0,0,1,1,26.0,17,9,0,2,0,0,0.0,0.0356665401429214
0,0.00022834440720593505,0,False,,0.9929078014184397,0.018961826724853914,True,0.05,0.05022834440720594,50.11,APROVAR,APROVAR,81.97,50,384,297,87.55,0.9362649914334666,0,0,0,1,0.0,13,2,0,3,0,0,0.0,0.0356665401429214
0,0.00023927680348213452,0,False,,0.38502546527678616,0.1671034587565246,True,0.0,0.00023927680348213452,2.39,APROVAR,APROVAR,96.5,52,35,178,23.7,4.071729957805907,0,0,1,1,0.0,20,6,0,1,0,0,0.0,0.0356665401429214
0,0.00026504132085198635,0,False,,0.8844780808225047,0.13022896721419103,True,0.0,0.00026504132085198635,2.65,APROVAR,APROVAR,300.0,35,51,79,220.0,1.3636363636363635,0,0,1,0,0.0,20,4,0,2,0,1,0.0,0.0356665401429214
0,0.000248149715982319,0,False,,0.9603185936186079,0.09478326934961773,True,0.0,0.000248149715982319,2.48,APROVAR,APROVAR,733.0,41,54,28,100.0,7.33,0,0,1,0,26.0,8,7,0,1,0,0,0.0,0.0356665401429214
0,0.00022792701640955555,0,False,,0.557316705538896,0.1605555521743846,True,0.0,0.00022792701640955555,2.28,APROVAR,APROVAR,5.8,41,294,102,40.0,0.145,0,0,1,1,0.0,21,4,0,1,0,0,0.0,0.0356665401429214
0,0.00022526898159316405,0,False,,0.10030621797007631,0.1760815040717526,True,0.0,0.00022526898159316405,2.25,APROVAR,APROVAR,30.0,38,57,220,20.0,1.5,0,0,1,0,0.0,9,4,0,1,0,0,0.0,0.0356665401429214
0,0.00023501439180973098,0,False,,0.8918717375093214,0.12857545671092596,True,0.0,0.00023501439180973098,2.35,APROVAR,APROVAR,290.0,31,127,43,50.0,5.8,0,0,1,0,0.0,8,2,0,1,0,0,0.0,0.0356665401429214
0,0.0003570806853192973,0,False,,0.9882748663271297,0.044032087098481,True,0.0,0.0003570806853192973,3.57,APROVAR,APROVAR,1200.0,30,294,487,248.0,4.838709677419355,0,0,1,0,26.0,17,5,0,2,0,1,0.0,0.0356665401429214
0,0.0002481462765517691,0,False,,0.4832373427261332,0.16381983782082477,True,0.0,0.0002481462765517691,2.48,APROVAR,APROVAR,40.0,49,246,75,50.0,0.8,0,0,1,0,26.0,9,5,0,1,0,1,9788.82,0.0040862943643871
0,0.00024086114078027392,0,False,,0.9473876275247116,0.10574787127542401,True,0.0,0.00024086114078027392,2.41,APROVAR,APROVAR,66.0,60,435,114,121.0,0.5454545454545454,0,0,1,0,26.0,18,6,0,3,0,0,16197.27,0.0040747607467184
0,0.0002319815161368863,0,False,,0.7914861884589144,0.14408060454874805,True,0.0,0.0002319815161368863,2.32,APROVAR,APROVAR,50.0,35,7,175,123.21,0.4058112166220274,0,0,1,0,20.0,14,8,0,2,0,1,0.0,0.0356665401429214
0,0.00022428682296219335,0,False,,0.6296190521522522,0.15673982465726877,True,0.0,0.00022428682296219335,2.24,APROVAR,APROVAR,19.8,40,56,222,30.0,0.66,0,0,1,1,0.0,13,6,0,2,0,0,0.0,0.0356665401429214
0,0.0002314339893716871,0,False,,0.85276151490631,0.1359914820154497,True,0.0,0.0002314339893716871,2.31,APROVAR,APROVAR,120.0,34,205,114,15.1,7.947019867549669,0,0,1,1,26.0,12,7,0,2,0,0,0.0,0.0356665401429214
0,0.0002708349237652864,0,False,,0.9977628635346756,-0.055363054631741626,True,0.05,0.05027083492376529,50.14,APROVAR,APROVAR,11000.0,54,414,103,44.61,246.5814839722036,0,0,1,0,26.0,12,5,0,1,0,0,4189.73,2.625467512226325
1,0.932985987986921,1,False,,0.0,0.0,False,0.0,0.932985987986921,88.28,BLOQUEAR,LGBM,8568.0,65,330,1,8568.0,1.0,0,0,1,0,60.0,17,8,1,2,0,1,0.0,0.0356665401429214
0,0.00022241193381340458,0,False,,0.9602233963222111,0.09486032391153854,True,0.0,0.00022241193381340458,2.22,APROVAR,APROVAR,13.2,38,12,149,25.03,0.5273671594087095,0,0,1,1,0.0,8,7,0,2,0,0,0.0,0.0356665401429214
0,0.0010498081253121664,0,False,,0.7162168594411918,0.15087677649123754,True,0.0,0.0010498081253121664,10.11,APROVAR,APROVAR,7.66,56,366,11,36.0,0.2127777777777778,0,0,1,1,26.0,16,7,0,1,0,0,2305.5,0.0033224896985469
0,0.00026360638610670704,0,False,,0.7479175591413204,0.14823461497750673,True,0.0,0.00026360638610670704,2.64,APROVAR,APROVAR,225.0,52,378,139,200.0,1.125,0,0,1,0,0.0,16,2,0,1,0,1,100.0,2.25
0,0.00026877618629401453,0,False,,0.8472242054992305,0.13685714407712257,True,0.0,0.00026877618629401453,2.69,APROVAR,APROVAR,605.0,43,38,84,136.0,4.448529411764706,0,0,1,0,0.0,8,4,0,1,0,1,0.0,0.0356665401429214
0,0.00022349119379871805,0,False,,0.15999492281085884,0.17391390538813145,True,0.0,0.00022349119379871805,2.23,APROVAR,APROVAR,5.29,35,52,165,10.0,0.529,0,0,1,1,0.0,19,6,0,1,0,0,0.0,0.0356665401429214
0,0.00036190943879003647,0,False,,0.9951290716676979,-0.002077795455027509,True,0.05,0.05036190943879004,50.18,APROVAR,APROVAR,1300.0,91,632,31,1300.0,1.0,0,0,1,0,0.0,14,6,0,1,1,0,6981.78,0.1861989349420921
0,0.0002481895854852268,0,False,,0.8741015755152554,0.13241000400792458,True,0.0,0.0002481895854852268,2.48,APROVAR,APROVAR,55.0,23,10,27,38.81,1.4171605256377222,0,0,1,0,20.0,22,9,0,1,1,0,0.0,0.0356665401429214
0,0.00022222987566541158,0,False,,0.9361226141177591,0.11288465642616974,True,0.0,0.00022222987566541158,2.22,APROVAR,APROVAR,18.0,44,4,343,90.0,0.2,0,0,1,1,0.0,0,7,0,3,0,0,0.0,0.0356665401429214
0,0.0003411146732317429,0,False,,0.8445586812001206,0.13728250017404353,True,0.0,0.0003411146732317429,3.41,APROVAR,APROVAR,5.0,17,22,11,20.94,0.2387774594078318,0,0,1,0,26.0,15,8,0,1,0,0,0.0,0.0356665401429214
0,0.00022430812092095946,0,False,,0.06652704396528472,0.1773591986756895,True,0.0,0.00022430812092095946,2.24,APROVAR,APROVAR,40.0,36,58,109,38.71,1.0333247222939808,0,0,1,0,0.0,15,4,0,1,0,1,0.0,0.0356665401429214
0,0.0002181858623476169,0,False,,0.3199422469735193,0.16898254573352117,True,0.0,0.0002181858623476169,2.18,APROVAR,APROVAR,200.0,37,40,319,50.0,4.0,0,0,1,0,0.0,15,4,0,1,0,1,0.0,0.0356665401429214
0,0.0002242118897935855,0,False,,0.20619734399543052,0.1723372357456569,True,0.0,0.0002242118897935855,2.24,APROVAR,APROVAR,9.9,40,51,73,13.4,0.7388059701492538,0,0,1,1,0.0,21,6,0,1,0,0,0.0,0.0356665401429214
0,0.0003603269366766241,0,False,,0.7819981912513685,0.14505378149421738,True,0.0,0.0003603269366766241,3.6,APROVAR,APROVAR,110.0,44,229,25,89.99,1.222358039782198,0,0,1,0,26.0,16,5,0,1,0,0,0.0,0.0356665401429214
0,0.00040234667603245055,0,False,,0.7962301870626874,0.14351255296050114,True,0.0,0.00040234667603245055,4.02,APROVAR,APROVAR,150.0,39,6,25,180.0,0.8333333333333334,0,0,1,0,0.0,9,5,0,1,0,0,0.0,0.0356665401429214
0,0.00025725362090679054,0,False,,0.95157630856617,0.1024900237063936,True,0.0,0.00025725362090679054,2.57,APROVAR,APROVAR,498.0,33,20,115,93.06,5.3513862024500325,0,0,1,1,50.0,15,11,0,1,0,0,0.0,0.0356665401429214
0,0.00038849948793368157,0,False,,0.9970964824598981,-0.03685377628961961,True,0.05,0.05038849948793368,50.19,APROVAR,APROVAR,2222.31,20,186,2047,160.0,13.8894375,0,0,1,0,0.0,16,2,0,6,0,1,0.0,0.0356665401429214
0,0.00025382457480931954,0,False,,0.6871975502562394,0.15302987583201383,True,0.0,0.00025382457480931954,2.54,APROVAR,APROVAR,300.0,43,57,65,109.5,2.73972602739726,0,0,1,0,0.0,17,5,0,1,1,0,0.0,0.0356665401429214
0,0.0002341077865083479,0,False,,0.764783346819617,0.14674263622864214,True,0.0,0.0002341077865083479,2.34,APROVAR,APROVAR,59.9,33,55,190,8.0,7.4875,0,0,1,1,0.0,15,6,0,3,0,0,0.0,0.0356665401429214
0,0.00022346568171649614,0,False,,0.9764069367096642,0.07428837153993828,True,0.0,0.00022346568171649614,2.23,APROVAR,APROVAR,5.0,30,97,746,13.0,0.3846153846153846,0,0,1,1,0.0,0,4,0,4,0,0,0.0,0.0356665401429214
0,0.00022713873918024446,0,False,,0.5747219445634411,0.15969083602277173,True,0.0,0.00022713873918024446,2.27,APROVAR,APROVAR,228.51,35,151,125,35.0,6.528857142857143,0,0,1,1,0.0,8,4,0,1,0,0,4177.53,0.0546997867160738
0,0.00022971446304309194,0,False,,0.16385041331492853,0.1737779854270648,True,0.0,0.00022971446304309194,2.3,APROVAR,APROVAR,25.6,51,61,77,25.6,1.0,0,0,1,1,0.0,8,5,0,1,0,0,0.0,0.0356665401429214
0,0.0015812814430912327,0,False,,0.8823044092214448,0.13073547673299407,True,0.0,0.0015812814430912327,11.29,APROVAR,APROVAR,15.0,41,22,2,15.0,1.0,0,0,1,0,26.0,11,9,0,1,1,0,0.0,0.0356665401429214
0,0.00022448355069363488,0,False,,0.985879067701144,0.05169539151119923,True,0.0,0.00022448355069363488,2.24,APROVAR,APROVAR,24.0,50,48,70,33.0,0.7272727272727273,0,0,0,1,26.0,18,7,0,1,0,0,0.0,0.0356665401429214
0,0.00022457539562460518,0,False,,0.9753597664492996,0.075808094519421,True,0.0,0.00022457539562460518,2.25,APROVAR,APROVAR,5.0,68,56,777,10.0,0.5,0,0,1,1,0.0,17,8,0,4,0,0,0.0,0.0356665401429214
0,0.00022857936082066498,0,False,,0.8851444618972821,0.1300527073775714,True,0.0,0.00022857936082066498,2.29,APROVAR,APROVAR,13.0,38,53,179,22.0,0.5909090909090909,0,0,1,0,0.0,9,4,0,2,0,0,0.0,0.0356665401429214
0,0.0016043398734205037,0,False,,0.9415964586605741,0.10960816375343063,True,0.0,0.0016043398734205037,11.34,APROVAR,APROVAR,320.0,6,76,176,672.11,0.4761125411019029,0,0,1,0,0.0,16,3,0,1,0,1,0.0,0.0356665401429214
0,0.00022378807806161175,0,False,,0.16291430656702682,0.1738124942653671,True,0.0,0.00022378807806161175,2.24,APROVAR,APROVAR,14.06,31,45,431,15.0,0.9373333333333334,0,0,1,1,0.0,13,6,0,1,0,0,0.0,0.0356665401429214
0,0.00022427746711591642,0,False,,0.7698129373125803,0.14623340103876953,True,0.0,0.00022427746711591642,2.24,APROVAR,APROVAR,9.0,51,50,49,29.0,0.3103448275862069,0,0,1,1,0.0,17,6,0,3,0,0,0.0,0.0356665401429214
0,0.00037378485065402367,0,False,,0.723896108017199,0.15028401934862196,True,0.0,0.00037378485065402367,3.74,APROVAR,APROVAR,100.0,53,389,40,50.0,2.0,0,0,1,0,26.0,13,6,0,1,1,0,3542.79,0.0282263413863085
0,0.0002348995083419743,0,False,,0.9012486712044044,0.12622900154559985,True,0.0,0.0002348995083419743,2.35,APROVAR,APROVAR,550.0,31,26,123,15.0,36.66666666666666,0,0,1,0,0.0,17,5,0,1,0,0,0.0,0.0356665401429214
0,0.0002465968473265726,0,False,,0.7037777460453456,0.15180305584746684,True,0.0,0.0002465968473265726,2.47,APROVAR,APROVAR,87.93,29,211,80,103.38,0.8505513639001743,0,0,1,1,26.0,20,7,0,1,0,0,0.0,0.0356665401429214
0,0.00021413617046110215,0,False,,0.9452615545718501,0.10725406272489246,True,0.0,0.00021413617046110215,2.14,APROVAR,APROVAR,1000.0,44,4,141,60.0,16.666666666666668,0,0,1,0,0.0,5,5,0,1,0,1,0.0,0.0356665401429214
0,0.00024086114078027392,0,False,,0.8536341567899471,0.13585264737842484,True,0.0,0.00024086114078027392,2.41,APROVAR,APROVAR,100.0,60,454,145,70.0,1.4285714285714286,0,0,1,1,0.0,12,5,0,2,0,0,5987.4,0.0167017403213414
0,0.00029482723927793216,0,False,,0.9486410585939359,0.10485526228502806,True,0.0,0.00029482723927793216,2.95,APROVAR,APROVAR,500.0,60,381,65,150.0,3.333333333333333,0,0,1,0,26.0,21,6,0,1,0,1,3159.32,0.1582619044604535
0,0.000275197957630634,0,False,,0.9818490488203468,0.06329549901607373,True,0.0,0.000275197957630634,2.75,APROVAR,APROVAR,2035.0,40,7,37,701.1,2.902581657395521,0,0,1,0,0.0,15,5,0,1,0,1,0.0,0.0356665401429214
0,0.0003366075055778452,0,False,,0.9085312643787583,0.124052774971734,True,0.0,0.0003366075055778452,3.37,APROVAR,APROVAR,150.0,71,468,49,145.0,1.0344827586206895,0,0,1,0,26.0,14,8,0,1,1,0,7641.0,0.0196309383588535
0,0.0002427237300470893,0,False,,0.7677820616561156,0.14643683481395697,True,0.0,0.0002427237300470893,2.43,APROVAR,APROVAR,36.0,51,381,212,83.41,0.431602925308716,0,0,1,0,50.0,15,6,0,1,0,0,3524.94,0.0102129397947199
0,0.00021626590600317926,0,False,,0.4168530947054437,0.16613801459597993,True,0.0,0.00021626590600317926,2.16,APROVAR,APROVAR,177.84,35,16,81,79.94,2.224668501376032,0,0,1,0,0.0,11,5,0,1,0,1,0.0,0.0356665401429214
0,0.00024192384746865385,0,False,,0.7708283751408127,0.14614450291106323,True,0.0,0.00024192384746865385,2.42,APROVAR,APROVAR,70.0,61,412,52,20.0,3.5,0,0,1,0,26.0,19,6,0,1,0,1,1429.01,0.0489849616167836
0,0.00022427746711591642,0,False,,0.6921002110206737,0.15267650060489002,True,0.0,0.00022427746711591642,2.24,APROVAR,APROVAR,25.0,60,480,82,25.0,1.0,0,0,1,0,26.0,8,6,0,1,0,1,2959.96,0.0084460600818929
0,0.00022425320074103208,0,False,,0.23128183159598267,0.1715736453056968,True,0.0,0.00022425320074103208,2.24,APROVAR,APROVAR,21.89,46,285,50,49.37,0.4433866720680575,0,0,1,1,0.0,11,4,0,1,0,0,6000.0,0.0036483333333333
0,0.00022857936082066498,0,False,,0.1136655718977581,0.175558593924232,True,0.0,0.00022857936082066498,2.29,APROVAR,APROVAR,20.0,33,54,313,7.0,2.857142857142857,0,0,1,0,0.0,10,4,0,1,0,1,0.0,0.0356665401429214
0,0.006916912903893402,0,False,,0.998048455423866,-0.06563134266706305,True,0.05,0.056916912903893405,53.46,APROVAR,APROVAR,26260.0,1,19,411,400.0,65.65,0,0,1,0,0.0,18,6,0,2,1,0,0.0,0.0356665401429214
0,0.00022378807806161175,0,False,,0.37296714106652706,0.1674572384144004,True,0.0,0.00022378807806161175,2.24,APROVAR,APROVAR,4.2,29,56,424,15.0,0.28,0,0,1,1,0.0,9,6,0,1,0,0,0.0,0.0356665401429214
0,0.002223856765572533,0,False,,0.9024386374093643,0.12583383707939055,True,0.0,0.002223856765572533,12.72,APROVAR,APROVAR,20.0,57,392,4,50.0,0.4,0,0,1,0,0.0,13,3,0,1,1,0,3599.92,0.0055556790150892
0,0.00022971446304309194,0,False,,0.9184635156361559,0.1206454814072947,True,0.0,0.00022971446304309194,2.3,APROVAR,APROVAR,10.0,57,55,363,20.0,0.5,0,0,1,1,0.0,9,6,0,2,0,0,0.0,0.0356665401429214
0,0.000267409129918413,0,False,,0.8561568851444619,0.135421833709998,True,0.0,0.000267409129918413,2.67,APROVAR,APROVAR,353.96,51,352,153,50.0,7.079199999999999,0,0,1,1,26.0,20,7,0,1,0,0,2264.93,0.156278560485313
0,0.00022393745298572484,0,False,,0.4750979738842084,0.16412238239904875,True,0.0,0.00022393745298572484,2.24,APROVAR,APROVAR,43.7,27,120,85,32.0,1.365625,0,0,1,0,0.0,11,2,0,1,0,1,0.0,0.0356665401429214
0,0.0005400024870704358,0,False,,0.836213051549336,0.1385089285552918,True,0.0,0.0005400024870704358,5.4,APROVAR,APROVAR,69.0,58,456,26,206.87,0.3335428046599313,0,0,1,0,26.0,12,5,0,1,0,0,3748.24,0.0184086397882739
0,0.00022349119379871805,0,False,,0.2764053500880575,0.17026905676609932,True,0.0,0.00022349119379871805,2.23,APROVAR,APROVAR,15.0,38,126,71,15.0,1.0,0,0,1,1,26.0,10,7,0,1,0,0,0.0,0.0356665401429214
0,0.04785447050793361,0,False,,0.9962079743601948,-0.02095648349717294,True,0.05,0.09785447050793361,60.82,CONFIRMAR,CONFIRMAR,20000.0,2,34,211,4200.0,4.761904761904762,0,0,1,0,0.0,16,4,0,1,0,1,0.0,0.0356665401429214
0,0.00023709138195721335,0,False,,0.7918035127802371,0.14404777870144536,True,0.0,0.00023709138195721335,2.37,APROVAR,APROVAR,320.0,26,46,79,20.0,16.0,0,0,1,0,0.0,20,4,0,1,0,0,0.0,0.0356665401429214
0,0.00022457539562460518,0,False,,0.9803734907261967,0.06645491401271353,True,0.0,0.00022457539562460518,2.25,APROVAR,APROVAR,10.0,63,305,1388,10.0,1.0,0,0,1,1,20.0,7,8,0,4,0,0,0.0,0.0356665401429214
0,0.011034729368250463,0,False,,0.9828327542164469,0.06111900725938302,True,0.0,0.011034729368250463,30.52,APROVAR,APROVAR,1000.0,60,38,17,300.0,3.333333333333333,0,0,1,0,26.0,10,8,0,1,0,1,0.0,0.0356665401429214
0,0.0002092128841653755,0,False,,0.7021593920066004,0.15193769185067002,True,0.0,0.0002092128841653755,2.09,APROVAR,APROVAR,30.0,28,58,230,30.0,1.0,0,0,1,1,0.0,0,6,0,1,0,0,0.0,0.0356665401429214
0,0.02546091701472297,0,False,,0.9931140622272994,0.017520382898799924,True,0.05,0.07546091701472298,60.16,CONFIRMAR,CONFIRMAR,2061.32,48,355,11,1513.42,1.362027725284455,0,0,1,1,0.0,10,4,0,1,0,0,0.0,0.0356665401429214
0,0.00026464942188454053,0,False,,0.9939708378948705,0.010802815376206143,True,0.05,0.05026464942188454,50.13,APROVAR,APROVAR,3500.0,63,440,54,200.0,17.5,0,0,1,0,0.0,18,3,0,1,0,0,0.01,350000.0
0,0.00022634913420853996,0,False,,0.6762498611706094,0.15379172656144147,True,0.0,0.00022634913420853996,2.26,APROVAR,APROVAR,4.42,49,370,241,30.0,0.1473333333333333,0,0,1,1,26.0,18,7,0,1,0,0,5869.9,0.0007529940884853
0,0.0002225323172398254,0,False,,0.11669601916638901,0.17543732851051957,True,0.0,0.0002225323172398254,2.23,APROVAR,APROVAR,20.0,31,54,62,50.0,0.4,0,0,1,0,0.0,10,4,0,1,0,1,0.0,0.0356665401429214
0,0.00022805302263636048,0,False,,0.536865153029654,0.161520821816531,True,0.0,0.00022805302263636048,2.28,APROVAR,APROVAR,50.0,29,37,225,30.0,1.6666666666666667,0,0,1,1,20.0,16,9,0,1,0,0,0.0,0.0356665401429214
0,0.000245354874919919,0,False,,0.9814841258508258,0.0639336139862835,True,0.0,0.000245354874919919,2.45,APROVAR,APROVAR,111.48,86,437,18,70.0,1.5925714285714283,0,0,1,1,26.0,18,10,0,1,0,0,0.0,0.0356665401429214
0,0.00023035482975253843,0,False,,0.549891316419947,0.1609204369087321,True,0.0,0.00023035482975253843,2.3,APROVAR,APROVAR,50.0,70,43,85,30.0,1.6666666666666667,0,0,1,0,0.0,16,6,0,1,0,1,0.0,0.0356665401429214
0,0.00026601705910343684,0,False,,0.8027353356498009,0.14275988225053565,True,0.0,0.00026601705910343684,2.66,APROVAR,APROVAR,200.0,55,354,82,70.0,2.857142857142857,0,0,1,1,26.0,19,7,0,1,0,0,3457.4,0.0578469370046856
0,0.00022346568171649614,0,False,,0.7785552223650182,0.1453930615838921,True,0.0,0.00022346568171649614,2.23,APROVAR,APROVAR,8.0,23,55,358,20.0,0.4,0,0,1,0,0.0,18,4,0,2,0,0,0.0,0.0356665401429214
0,0.00022168165844182154,0,False,,0.7201516810255922,0.15059718122101928,True,0.0,0.00022168165844182154,2.22,APROVAR,APROVAR,45.81,20,20,149,17.0,2.6947058823529413,0,0,1,1,0.0,13,7,0,2,0,0,0.0,0.0356665401429214
0,0.00027546294831567075,0,False,,0.9399622384057627,0.11063848717661984,True,0.0,0.00027546294831567075,2.75,APROVAR,APROVAR,100.0,26,238,833,113.4,0.8818342151675485,0,0,1,0,26.0,18,5,0,1,0,1,0.0,0.0356665401429214
0,0.00022448096684775577,0,False,,0.5542545258381328,0.16070877383132803,True,0.0,0.00022448096684775577,2.24,APROVAR,APROVAR,4.64,50,40,111,54.0,0.0859259259259259,0,0,1,1,26.0,16,9,0,1,0,0,0.0,0.0356665401429214
0,0.0002452727929481511,0,False,,0.7853776952734542,0.14471020911755184,True,0.0,0.0002452727929481511,2.45,APROVAR,APROVAR,60.0,72,384,94,120.0,0.5,0,0,1,0,26.0,10,8,0,1,1,0,7846.96,0.0076462732064391
0,0.00022775322844280737,0,False,,0.8430037920256398,0.13756515116944007,True,0.0,0.00022775322844280737,2.28,APROVAR,APROVAR,81.39,13,112,169,60.0,1.3565,0,0,1,0,0.0,19,2,0,1,0,1,0.0,0.0356665401429214
0,0.00021972056293337756,0,False,,0.20554682913671918,0.17235454550139223,True,0.0,0.00021972056293337756,2.2,APROVAR,APROVAR,39.14,29,26,73,26.0,1.505384615384615,0,0,1,1,0.0,14,7,0,1,0,0,0.0,0.0356665401429214
0,0.00022615077192974348,0,False,,0.6870706205277104,0.1530396366254304,True,0.0,0.00022615077192974348,2.26,APROVAR,APROVAR,19.9,58,411,111,61.32,0.3245270711024135,0,0,1,0,20.0,21,5,0,1,0,0,4625.63,0.0043021166846461
0,0.0002569592018932843,0,False,,0.9760102813080108,0.07493901280351989,True,0.0,0.0002569592018932843,2.57,APROVAR,APROVAR,1051.58,58,350,42,140.0,7.511285714285714,0,0,1,0,0.0,10,3,0,1,1,0,1600.0,0.6572374999999999
0,0.00022348508444819474,0,False,,0.7909626033287321,0.14415091433232824,True,0.0,0.00022348508444819474,2.23,APROVAR,APROVAR,18.0,38,215,421,38.9,0.4627249357326478,0,0,1,1,0.0,16,4,0,3,0,0,0.0,0.0356665401429214
0,0.00022378807806161175,0,False,,0.2364700842496073,0.1714256505831931,True,0.0,0.00022378807806161175,2.24,APROVAR,APROVAR,5.0,36,56,384,10.0,0.5,0,0,1,1,0.0,12,6,0,1,0,0,0.0,0.0356665401429214
0,0.00022316922505920516,0,False,,0.4172814825392292,0.16612232647995112,True,0.0,0.00022316922505920516,2.23,APROVAR,APROVAR,8.0,56,44,20,12.0,0.6666666666666666,0,0,1,0,0.0,14,4,0,1,0,0,0.0,0.0356665401429214
0,0.0002231620759917547,0,False,,0.06628905072429277,0.1773684905720792,True,0.0,0.0002231620759917547,2.23,APROVAR,APROVAR,15.0,33,17,87,48.0,0.3125,0,0,1,0,0.0,12,5,0,1,0,1,0.0,0.0356665401429214
0,0.0002217584711660248,0,False,,0.6792327097910419,0.15358097071448884,True,0.0,0.0002217584711660248,2.22,APROVAR,APROVAR,10.0,31,53,68,40.0,0.25,0,0,1,0,0.0,1,5,0,1,1,0,0.0,0.0356665401429214
0,0.02009481569495598,0,False,,0.9988100337950402,-0.0908045179275988,True,0.05,0.07009481569495599,60.0,CONFIRMAR,CONFIRMAR,24729.79,0,302,64,7297.24,3.388923757475429,0,0,1,0,0.0,12,2,0,1,0,1,0.0,0.0356665401429214
0,0.00023012053592321433,0,False,,0.8109381693559903,0.14181323710216637,True,0.0,0.00023012053592321433,2.3,APROVAR,APROVAR,35.0,48,6,150,25.0,1.4,0,0,1,0,0.0,17,6,0,2,1,0,0.0,0.0356665401429214
0,0.000224461632649228,0,False,,0.7223094864105859,0.1504210826619385,True,0.0,0.000224461632649228,2.24,APROVAR,APROVAR,16.2,21,14,133,17.55,0.923076923076923,0,0,1,1,20.0,16,10,0,1,0,0,0.0,0.0356665401429214
0,0.00023484892964889797,0,False,,0.9199549399463722,0.1199694303709316,True,0.0,0.00023484892964889797,2.35,APROVAR,APROVAR,28.77,79,453,37,175.0,0.1644,0,0,1,1,0.0,9,7,0,1,0,0,4728.43,0.0060844720129091
0,0.00022457539562460518,0,False,,0.334872356291748,0.16855858298784776,True,0.0,0.00022457539562460518,2.25,APROVAR,APROVAR,5.0,49,19,395,5.0,1.0,0,0,1,0,0.0,12,5,0,1,0,0,0.0,0.0356665401429214
0,0.00022877058499479733,0,False,,0.9298713249877036,0.11578503538874257,True,0.0,0.00022877058499479733,2.29,APROVAR,APROVAR,28.0,4,53,512,30.0,0.9333333333333332,0,0,1,0,26.0,16,7,0,2,0,1,0.0,0.0356665401429214
0,0.00022348508444819474,0,False,,0.9842448474463326,0.05686669687511253,True,0.0,0.00022348508444819474,2.23,APROVAR,APROVAR,2.0,25,55,489,34.98,0.057175528873642,0,0,0,0,0.0,15,2,0,3,0,0,0.0,0.0356665401429214
0,0.00042644661301425083,0,False,,0.6870547543116442,0.15304934875572557,True,0.0,0.00042644661301425083,4.26,APROVAR,APROVAR,62.22,56,4,24,60.0,1.037,0,0,1,1,0.0,11,7,0,1,0,0,0.0,0.0356665401429214
0,0.0002622130688114203,0,False,,0.14723848509369,0.17435451054758566,True,0.0,0.0002622130688114203,2.62,APROVAR,APROVAR,37.0,54,50,68,37.0,1.0,0,0,1,0,0.0,11,5,0,1,1,0,0.0,0.0356665401429214
0,0.00032720654637678764,0,False,,0.8253288273279705,0.1400079179496065,True,0.0,0.00032720654637678764,3.27,APROVAR,APROVAR,100.0,44,285,20,100.0,1.0,0,0,1,0,0.0,17,2,0,1,0,0,2996.01,0.0333777257085256
0,0.00022971446304309194,0,False,,0.15412442286639058,0.17412063075726986,True,0.0,0.00022971446304309194,2.3,APROVAR,APROVAR,9.45,49,56,121,12.2,0.7745901639344263,0,0,1,1,0.0,18,6,0,1,0,0,0.0,0.0356665401429214
0,0.0002976495656190553,0,False,,0.738619956526568,0.14902555275557033,True,0.0,0.0002976495656190553,2.98,APROVAR,APROVAR,58.68,60,377,40,100.0,0.5868,0,0,1,0,0.0,20,4,0,1,1,0,18842.65,0.0031142116422053
0,0.00030204280529663,0,False,,0.8750852809113554,0.13221204368660716,True,0.0,0.00030204280529663,3.02,APROVAR,APROVAR,50.0,64,504,48,70.0,0.7142857142857143,0,0,1,0,26.0,21,6,0,1,0,1,3493.83,0.0143109424328029
