transaction_id,is_fraud,anomaly_score,is_first_tx_trimestre,lgbm_score,ensemble_conditional,if_active,if_weight,ensemble_boost_cond
E0000020820260213115015405727525,0,0.29625509825732294,0,9.389769026255566e-07,9.389769026255566e-07,0,0.0,9.389769026255566e-07
E0000020820260213115409266946525,0,0.19169447534297368,0,1.0323365265604927e-06,1.0323365265604927e-06,0,0.0,1.0323365265604927e-06
E0000020820260213115525218549525,0,0.7341490545050056,0,7.672742942200673e-07,7.672742942200673e-07,0,0.0,7.672742942200673e-07
E0000020820260213115710767260525,0,0.6299592139414164,0,2.698347670818113e-06,2.698347670818113e-06,0,0.0,2.698347670818113e-06
E0000020820260213121046691882525,0,0.3185020393029292,0,2.313296292101944e-06,2.313296292101944e-06,0,0.0,2.313296292101944e-06
E0000020820260213121232548929525,0,0.28735632183908044,0,9.805704085420803e-07,9.805704085420803e-07,0,0.0,9.805704085420803e-07
E0000020820260213121446853587525,0,0.18613274008157213,0,1.719043371312486e-06,1.719043371312486e-06,0,0.0,1.719043371312486e-06
E0000020820260213122014229676525,0,0.06229143492769744,0,3.348873918723817e-06,3.348873918723817e-06,0,0.0,3.348873918723817e-06
E0000020820260213122157334426525,0,0.8020022246941045,0,4.567380128077793e-07,4.567380128077793e-07,0,0.0,4.567380128077793e-07
E0000020820260213122220557454525,0,0.23841305153874676,0,1.8827578309418711e-06,1.8827578309418711e-06,0,0.0,1.8827578309418711e-06
E0000020820260213122233530708525,0,0.4849833147942158,0,6.679588304810724e-07,6.679588304810724e-07,0,0.0,6.679588304810724e-07
E0000020820260213122557585284525,0,0.5925101965146459,0,1.678260214044918e-06,1.678260214044918e-06,0,0.0,1.678260214044918e-06
E0000020820260213122711700791525,0,0.7723396366332963,0,1.3578518562351251e-06,1.3578518562351251e-06,0,0.0,1.3578518562351251e-06
E0000020820260213122719389841525,0,0.7397107897664071,0,8.637444454623325e-07,8.637444454623325e-07,0,0.0,8.637444454623325e-07
E0000020820260213122802882487525,0,0.3985910270671116,0,1.648514602066865e-06,1.648514602066865e-06,0,0.0,1.648514602066865e-06
E0000020820260213123247214409542,0,0.10530218761586949,0,2.039193929795408e-06,2.039193929795408e-06,0,0.0,2.039193929795408e-06
E0000020820260213123528482678525,0,0.5728587319243604,0,3.7991329195026127e-06,3.7991329195026127e-06,0,0.0,3.7991329195026127e-06
E0000020820260213123549012719525,0,0.3971078976640712,0,8.15478300979176e-07,8.15478300979176e-07,0,0.0,8.15478300979176e-07
E0000020820260213123734624971525,0,0.6184649610678532,0,6.064498664067426e-06,6.064498664067426e-06,0,0.0,6.064498664067426e-06
E0000020820260213123949807197525,0,0.8079347423062663,0,6.465185379169792e-07,6.465185379169792e-07,0,0.0,6.465185379169792e-07
E0000020820260213124029051170525,0,0.13274008157211717,0,9.421941395437424e-07,9.421941395437424e-07,0,0.0,9.421941395437424e-07
E0000020820260213124223173340525,0,0.4783092324805339,0,3.758164856606408e-06,3.758164856606408e-06,0,0.0,3.758164856606408e-06
E0000020820260213124342992761525,0,0.2525027808676307,0,1.7971325521566512e-06,1.7971325521566512e-06,0,0.0,1.7971325521566512e-06
E0000020820260213124428739560525,0,0.5098257322951427,1,2.109621557962408e-06,2.109621557962408e-06,0,0.0,2.109621557962408e-06
E0000020820260213124917838148525,0,0.16166110493140526,0,2.8273032599988463e-06,2.8273032599988463e-06,0,0.0,2.8273032599988463e-06
E0000020820260213125011480367525,0,0.4842417500926956,0,1.7659166294870833e-06,1.7659166294870833e-06,0,0.0,1.7659166294870833e-06
E0000020820260213125037755606525,0,0.8112717834631071,0,2.1636087246582266e-06,2.1636087246582266e-06,0,0.0,2.1636087246582266e-06
E0000020820260213125136093707525,0,0.6922506488691138,0,1.0249242942391826e-06,1.0249242942391826e-06,0,0.0,1.0249242942391826e-06
E0000020820260213125231354423525,0,0.9773822766036336,0,4.191395350333e-06,4.191395350333e-06,0,0.0,4.191395350333e-06
E0000020820260213125711164135525,0,0.814238042269188,0,3.5559414540033665e-06,3.5559414540033665e-06,0,0.0,3.5559414540033665e-06
E0000020820260213125903984543525,0,0.1468298109010011,0,1.1530168073617766e-06,1.1530168073617766e-06,0,0.0,1.1530168073617766e-06
E0000020820260213125907280650525,0,0.3396366332962551,0,1.6287300552105985e-06,1.6287300552105985e-06,0,0.0,1.6287300552105985e-06
E0000020820260213130406574788525,0,0.742677048572488,0,1.690480012127238e-06,1.690480012127238e-06,0,0.0,1.690480012127238e-06
E0000020820260213130711557686525,0,0.6273637374860956,0,1.442238762914479e-06,1.442238762914479e-06,0,0.0,1.442238762914479e-06
E0000020820260213130759725532525,0,0.9384501297738228,0,0.0010550742603851,0.0010550742603851,0,0.0,0.0010550742603851
E0000020820260213131153175789525,0,0.6581386725991842,0,1.1533048639758868e-05,1.1533048639758868e-05,0,0.0,1.1533048639758868e-05
E0000020820260213131217019677525,0,0.6551724137931034,0,6.705170703184892e-07,6.705170703184892e-07,0,0.0,6.705170703184892e-07
E0000020820260213131316796850525,0,0.42009640341119764,0,9.707857812655305e-07,9.707857812655305e-07,0,0.0,9.707857812655305e-07
E0000020820260213131323941222525,0,0.7326659251019652,0,2.6034627668557616e-06,2.6034627668557616e-06,0,0.0,2.6034627668557616e-06
E0000020820260213131532953181525,0,0.19688542825361513,0,7.313090504914721e-07,7.313090504914721e-07,0,0.0,7.313090504914721e-07
E0000020820260213131853661727525,0,0.2339636633296255,0,1.1712207989340865e-06,1.1712207989340865e-06,0,0.0,1.1712207989340865e-06
E0000020820260213132109096555525,0,0.7767890248424175,0,5.995257902573588e-07,5.995257902573588e-07,0,0.0,5.995257902573588e-07
E0000020820260213132143828459525,0,0.8275862068965517,0,2.1149302074489608e-06,2.1149302074489608e-06,0,0.0,2.1149302074489608e-06
E0000020820260213132138838370525,0,0.07489803485354098,0,7.708346679797364e-06,7.708346679797364e-06,0,0.0,7.708346679797364e-06
E0000020820260213132310662326525,0,0.5491286614757137,0,3.5008908982444317e-06,3.5008908982444317e-06,0,0.0,3.5008908982444317e-06
E0000020820260213132252452256525,0,0.22766036336670376,0,5.69900671330569e-07,5.69900671330569e-07,0,0.0,5.69900671330569e-07
E0000020820260213132643969482525,0,0.09047089358546533,0,2.672167462201313e-06,2.672167462201313e-06,0,0.0,2.672167462201313e-06
E0000020820260213132659594572525,0,0.5461624026696329,0,3.96823702395651e-07,3.96823702395651e-07,0,0.0,3.96823702395651e-07
E0000020820260213133152501464525,0,0.3437152391546162,0,2.779221586705961e-06,2.779221586705961e-06,0,0.0,2.779221586705961e-06
E0000020820260213133236674976525,0,0.610678531701891,0,3.4235806654287014e-06,3.4235806654287014e-06,0,0.0,3.4235806654287014e-06
E0000020820260213133244996737525,0,0.20059325176121617,0,2.6841595940814285e-06,2.6841595940814285e-06,0,0.0,2.6841595940814285e-06
E0000020820260213133734403122525,0,0.8483500185391175,0,4.256671324242505e-05,4.256671324242505e-05,0,0.0,4.256671324242505e-05
E0000020820260213133929283711525,0,0.5461624026696329,0,1.9802794711974176e-06,1.9802794711974176e-06,0,0.0,1.9802794711974176e-06
E0000020820260213134008485762525,0,0.5116796440489433,0,1.197405986779955e-06,1.197405986779955e-06,0,0.0,1.197405986779955e-06
E0000020820260213134206053288525,0,0.5231738969225065,0,3.3356534832062746e-06,3.3356534832062746e-06,0,0.0,3.3356534832062746e-06
E0000020820260213134219229642525,0,0.15980719317760475,0,1.4523986209991032e-06,1.4523986209991032e-06,0,0.0,1.4523986209991032e-06
E0000020820260213134405293466525,0,0.3529847979236188,0,8.074715921319583e-07,8.074715921319583e-07,0,0.0,8.074715921319583e-07
E0000020820260213134401978349525,0,0.3489061920652577,0,4.21283325130429e-06,4.21283325130429e-06,0,0.0,4.21283325130429e-06
E0000020820260213134612463523525,0,0.3652206154987023,0,6.290433061579296e-07,6.290433061579296e-07,0,0.0,6.290433061579296e-07
E0000020820260213135224118460525,0,0.2232109751575825,0,2.744118186962594e-06,2.744118186962594e-06,0,0.0,2.744118186962594e-06
E0000020820260213135252668387525,0,0.020022246941045607,0,9.348377891604672e-07,9.348377891604672e-07,0,0.0,9.348377891604672e-07
E0000020820260213135407437364525,0,0.603633667037449,0,5.918959414464463e-07,5.918959414464463e-07,0,0.0,5.918959414464463e-07
E0000020820260213135507428532525,0,0.034853540971449756,0,5.795604240535693e-07,5.795604240535693e-07,0,0.0,5.795604240535693e-07
E0000020820260213135531275811525,0,0.2317389692250649,0,3.326080107895009e-06,3.326080107895009e-06,0,0.0,3.326080107895009e-06
E0000020820260213135604696703525,0,0.13867259918427882,0,5.752896958888355e-06,5.752896958888355e-06,0,0.0,5.752896958888355e-06
E0000020820260213135602391445525,0,0.9098998887652948,0,3.3434981598093006e-06,3.3434981598093006e-06,0,0.0,3.3434981598093006e-06
E0000020820260213135602614939525,0,0.5020393029291805,0,4.74974324212394e-06,4.74974324212394e-06,0,0.0,4.74974324212394e-06
E0000020820260213135640908601525,0,0.047830923248053395,0,5.982149478398707e-07,5.982149478398707e-07,0,0.0,5.982149478398707e-07
E0000020820260213135748422102525,0,0.22951427512050426,0,1.6191748900950903e-06,1.6191748900950903e-06,0,0.0,1.6191748900950903e-06
E0000020820260213135736552576525,0,0.43529847979236186,0,6.840990924922321e-07,6.840990924922321e-07,0,0.0,6.840990924922321e-07
E0000020820260213140033865197525,0,0.5283648498331479,0,1.3333569405534218e-06,1.3333569405534218e-06,0,0.0,1.3333569405534218e-06
E0000020820260213140215039437525,0,0.9692250648869114,0,1.5907202852603576e-05,1.5907202852603576e-05,0,0.0,1.5907202852603576e-05
E0000020820260213140147086123525,0,0.4545791620318873,0,7.263340668689857e-07,7.263340668689857e-07,0,0.0,7.263340668689857e-07
E0000020820260213140045054652525,0,0.7252502780867631,0,2.282957146072016e-06,2.282957146072016e-06,0,0.0,2.282957146072016e-06
E0000020820260213140346510211525,0,0.5836114200964034,0,6.573554535159186e-07,6.573554535159186e-07,0,0.0,6.573554535159186e-07
E0000020820260213140647614126525,0,0.2432332220986281,0,2.92982507951088e-06,2.92982507951088e-06,0,0.0,2.92982507951088e-06
E0000020820260213140748074682525,0,0.15906562847608455,0,5.446110210969781e-06,5.446110210969781e-06,0,0.0,5.446110210969781e-06
E0000020820260213140830430757525,0,0.8913607712272896,0,2.6275637384212384e-06,2.6275637384212384e-06,0,0.0,2.6275637384212384e-06
E0000020820260213140839215828525,0,0.6136447905079718,0,7.058965691351824e-06,7.058965691351824e-06,0,0.0,7.058965691351824e-06
E0000020820260213140912551667525,0,0.19243604004449388,0,5.504911261021971e-06,5.504911261021971e-06,0,0.0,5.504911261021971e-06
E0000020820260213140904033162525,0,0.40304041527623286,0,2.501287847471825e-06,2.501287847471825e-06,0,0.0,2.501287847471825e-06
E0000020820260213141032196332525,0,0.4668149796069707,0,1.061238825014617e-06,1.061238825014617e-06,0,0.0,1.061238825014617e-06
E0000020820260213141038980691525,0,0.25806451612903225,0,8.180042845111526e-07,8.180042845111526e-07,0,0.0,8.180042845111526e-07
E0000020820260213141252422648525,0,0.5635891731553578,0,8.401940211279501e-07,8.401940211279501e-07,0,0.0,8.401940211279501e-07
E0000020820260213141412858930525,0,0.6436781609195402,0,4.43613979994384e-06,4.43613979994384e-06,0,0.0,4.43613979994384e-06
E0000020820260213141355760743525,0,0.40934371523915464,0,8.812146775470197e-07,8.812146775470197e-07,0,0.0,8.812146775470197e-07
E0000020820260213141424522780525,0,0.2895810159436411,0,7.783927532470903e-06,7.783927532470903e-06,0,0.0,7.783927532470903e-06
E0000020820260213141812800146525,0,0.3173896922506489,0,1.4515914762375286e-06,1.4515914762375286e-06,0,0.0,1.4515914762375286e-06
E0000020820260213141923994355525,0,0.5346681497960697,0,5.624127988413091e-07,5.624127988413091e-07,0,0.0,5.624127988413091e-07
E0000020820260213141902388393525,0,0.41601779755283647,0,2.0843850963881554e-06,2.0843850963881554e-06,0,0.0,2.0843850963881554e-06
E0000020820260213141937920977525,0,0.5198368557656655,0,1.3441808712179883e-06,1.3441808712179883e-06,0,0.0,1.3441808712179883e-06
E0000020820260213142118133972525,0,0.05561735261401557,0,1.3800800615788669e-06,1.3800800615788669e-06,0,0.0,1.3800800615788669e-06
E0000020820260213142155223594525,0,0.39340007415647016,0,1.8815101808430756e-06,1.8815101808430756e-06,0,0.0,1.8815101808430756e-06
E0000020820260213142332947230525,0,0.46236559139784944,0,7.089077054873095e-07,7.089077054873095e-07,0,0.0,7.089077054873095e-07
E0000020820260213142550731513525,0,0.7704857248794957,0,5.361181385010227e-06,5.361181385010227e-06,0,0.0,5.361181385010227e-06
E0000020820260213142617830464525,0,0.7845754542083797,0,4.479283474222403e-06,4.479283474222403e-06,0,0.0,4.479283474222403e-06
E0000020820260213143028160645525,0,0.1553578049684835,0,5.167825896001074e-06,5.167825896001074e-06,0,0.0,5.167825896001074e-06
E0000020820260213143100063167525,0,0.203559510567297,0,5.427845463936627e-06,5.427845463936627e-06,0,0.0,5.427845463936627e-06
E0000020820260213143340069153525,0,0.6670374490174268,0,2.2971315080713023e-06,2.2971315080713023e-06,0,0.0,2.2971315080713023e-06
E0000020820260213143438424314525,0,0.2239525398591027,0,5.106323116475498e-06,5.106323116475498e-06,0,0.0,5.106323116475498e-06
E0000020820260213143436469283525,0,0.44975899147200593,0,3.433512964535803e-06,3.433512964535803e-06,0,0.0,3.433512964535803e-06
E0000020820260213143614658923525,0,0.5780496848350019,0,1.1828912851372483e-06,1.1828912851372483e-06,0,0.0,1.1828912851372483e-06
E0000020820260213143740886535525,0,0.0863922877271042,0,4.476873063652491e-06,4.476873063652491e-06,0,0.0,4.476873063652491e-06
E0000020820260213143859334943525,0,0.3303670745272525,0,5.518964986469241e-07,5.518964986469241e-07,0,0.0,5.518964986469241e-07
E0000020820260213144017625799525,0,0.04338153503893215,0,8.361268550204611e-07,8.361268550204611e-07,0,0.0,8.361268550204611e-07
E0000020820260213144616077970525,0,0.047830923248053395,0,3.06901861661401e-06,3.06901861661401e-06,0,0.0,3.06901861661401e-06
E0000020820260213144656850468525,0,0.5739710789766407,0,1.5072816477864798e-06,1.5072816477864798e-06,0,0.0,1.5072816477864798e-06
E0000020820260213144918491394525,0,0.4267704857248795,0,4.106395502124667e-06,4.106395502124667e-06,0,0.0,4.106395502124667e-06
E0000020820260213145022459989525,0,0.3578049684835002,0,9.22518673794079e-07,9.22518673794079e-07,0,0.0,9.22518673794079e-07
E0000020820260213145040325497525,0,0.3878383388950686,0,4.7636738196246925e-06,4.7636738196246925e-06,0,0.0,4.7636738196246925e-06
E0000020820260213145159362519525,0,0.60734149054505,0,8.485380263031213e-07,8.485380263031213e-07,0,0.0,8.485380263031213e-07
E0000020820260213145206047784525,0,0.015943641082684465,0,1.2235615974242936e-06,1.2235615974242936e-06,0,0.0,1.2235615974242936e-06
E0000020820260213145228155991525,1,0.26473859844271413,1,0.0001589816484612,0.0001589816484612,0,0.0,0.0001589816484612
E0000020820260213145013030990525,0,0.43455691509084166,0,1.567115092772141e-06,1.567115092772141e-06,0,0.0,1.567115092772141e-06
E0000020820260213145237250787525,0,0.6370040786058584,0,1.5726566375389708e-06,1.5726566375389708e-06,0,0.0,1.5726566375389708e-06
E0000020820260213145520272958525,0,0.4575454208379681,0,8.051797067499076e-07,8.051797067499076e-07,0,0.0,8.051797067499076e-07
E0000020820260213144749443985525,0,0.8401928068223953,0,8.182477976956025e-07,8.182477976956025e-07,0,0.0,8.182477976956025e-07
E0000020820260213145552368394525,0,0.37449017426770487,0,4.9201264611081245e-06,4.9201264611081245e-06,0,0.0,4.9201264611081245e-06
E0000020820260213145709009213525,0,0.5031516499814609,0,5.695622165786067e-06,5.695622165786067e-06,0,0.0,5.695622165786067e-06
E0000020820260213145713846150525,0,0.13867259918427882,0,2.170023311366009e-06,2.170023311366009e-06,0,0.0,2.170023311366009e-06
E0000020820260213145749673294525,0,0.5776789024842417,0,2.603564185912344e-06,2.603564185912344e-06,0,0.0,2.603564185912344e-06
E0000020820260213145744257609525,0,0.3270300333704116,0,1.3888388454405365e-06,1.3888388454405365e-06,0,0.0,1.3888388454405365e-06
E0000020820260213145756681538525,0,0.21839080459770116,0,2.470792704696281e-06,2.470792704696281e-06,0,0.0,2.470792704696281e-06
E0000020820260213150026943872525,0,0.09417871709306637,0,1.556454902025162e-06,1.556454902025162e-06,0,0.0,1.556454902025162e-06
E0000020820260213150057235499525,0,0.16203188728216536,0,4.139919203872134e-06,4.139919203872134e-06,0,0.0,4.139919203872134e-06
E0000020820260213150120835889525,0,0.9514275120504264,0,3.749583793704329e-06,3.749583793704329e-06,0,0.0,3.749583793704329e-06
E0000020820260213150202606291525,0,0.42417500926955876,0,7.312145101992983e-06,7.312145101992983e-06,0,0.0,7.312145101992983e-06
E0000020820260213150211582660525,0,0.44975899147200593,0,3.611543182075392e-06,3.611543182075392e-06,0,0.0,3.611543182075392e-06
E0000020820260213150246824141525,0,0.14386355209492027,0,1.8262881051398868e-06,1.8262881051398868e-06,0,0.0,1.8262881051398868e-06
E0000020820260213150317763527525,0,0.19243604004449388,0,3.81951904844936e-06,3.81951904844936e-06,0,0.0,3.81951904844936e-06
E0000020820260213150402973362525,0,0.853540971449759,0,6.010754683795635e-06,6.010754683795635e-06,0,0.0,6.010754683795635e-06
E0000020820260213150358943106525,0,0.13867259918427882,0,4.76628736910997e-06,4.76628736910997e-06,0,0.0,4.76628736910997e-06
E0000020820260213150426332102525,0,0.3099740452354468,0,1.351932984303684e-06,1.351932984303684e-06,0,0.0,1.351932984303684e-06
E0000020820260213150601982763525,0,0.8320355951056729,0,1.5337237637131348e-06,1.5337237637131348e-06,0,0.0,1.5337237637131348e-06
E0000020820260213150716711761525,0,0.24619948090470894,0,5.355903415153755e-06,5.355903415153755e-06,0,0.0,5.355903415153755e-06
E0000020820260213150801521968525,0,0.020022246941045607,0,1.4327790478529285e-06,1.4327790478529285e-06,0,0.0,1.4327790478529285e-06
E0000020820260213150841525172525,0,0.5417130144605117,0,1.35530444634814e-06,1.35530444634814e-06,0,0.0,1.35530444634814e-06
E0000020820260213150916992588525,0,0.303670745272525,0,3.945707312139232e-06,3.945707312139232e-06,0,0.0,3.945707312139232e-06
E0000020820260213150948632312525,0,0.5706340378197998,0,1.9002162054974612e-06,1.9002162054974612e-06,0,0.0,1.9002162054974612e-06
E0000020820260213151029780652525,0,0.660734149054505,0,2.4246986977254758e-06,2.4246986977254758e-06,0,0.0,2.4246986977254758e-06
E0000020820260213151053569881525,0,0.9406748238783834,0,0.0009020093492644,0.0009020093492644,0,0.0,0.0009020093492644
E0000020820260213151301164261525,0,0.43381535038932145,0,7.839437307397189e-07,7.839437307397189e-07,0,0.0,7.839437307397189e-07
E0000020820260213151413067923525,0,0.11234705228031146,0,7.081057085633511e-07,7.081057085633511e-07,0,0.0,7.081057085633511e-07
E0000020820260213151442423312525,0,0.9221357063403782,0,5.600144182484408e-06,5.600144182484408e-06,0,0.0,5.600144182484408e-06
E0000020820260213151448762983525,0,0.21208750463477938,0,6.191875322778174e-06,6.191875322778174e-06,0,0.0,6.191875322778174e-06
E0000020820260213151805856590542,0,0.10011123470522804,0,5.075112406199337e-06,5.075112406199337e-06,0,0.0,5.075112406199337e-06
E0000020820260213151837145651525,0,0.11865035224323323,0,5.514865819922576e-06,5.514865819922576e-06,0,0.0,5.514865819922576e-06
E0000020820260213151923178614525,0,0.5272525027808677,0,1.4403233576585064e-06,1.4403233576585064e-06,0,0.0,1.4403233576585064e-06
E0000020820260213152059295435525,0,0.882091212458287,0,7.666676339729832e-07,7.666676339729832e-07,0,0.0,7.666676339729832e-07
E0000020820260213152411556215525,0,0.42157953281423804,0,1.3992192047975369e-06,1.3992192047975369e-06,0,0.0,1.3992192047975369e-06
E0000020820260213152416677143525,0,0.4979606970708194,0,1.2895727026287566e-06,1.2895727026287566e-06,0,0.0,1.2895727026287566e-06
E0000020820260213152646997356525,0,0.39265850945494996,0,1.5815290428323474e-06,1.5815290428323474e-06,0,0.0,1.5815290428323474e-06
E0000020820260213152757633456525,0,0.27919911012235815,0,1.2632420275004494e-06,1.2632420275004494e-06,0,0.0,1.2632420275004494e-06
E0000020820260213152744586605525,0,0.8168335187245087,0,6.186078156851143e-07,6.186078156851143e-07,0,0.0,6.186078156851143e-07
E0000020820260213152850123970525,0,0.21653689284390062,0,1.6408148666981493e-06,1.6408148666981493e-06,0,0.0,1.6408148666981493e-06
E0000020820260213152850767866525,0,0.1364479050797182,0,1.7166731526001784e-06,1.7166731526001784e-06,0,0.0,1.7166731526001784e-06
E0000020820260213152957712208542,0,0.08453837597330367,0,5.379451596601987e-06,5.379451596601987e-06,0,0.0,5.379451596601987e-06
E0000020820260213152954801143525,0,0.21023359288097887,0,1.657383403419814e-06,1.657383403419814e-06,0,0.0,1.657383403419814e-06
E0000020820260213153058896426525,0,0.28809788654060065,0,1.5935440695929391e-06,1.5935440695929391e-06,0,0.0,1.5935440695929391e-06
E0000020820260213153111305521525,0,0.39191694475342975,0,4.277223686563696e-06,4.277223686563696e-06,0,0.0,4.277223686563696e-06
E0000020820260213153140246950525,0,0.5124212087504635,0,1.0003722663403266e-05,1.0003722663403266e-05,0,0.0,1.0003722663403266e-05
E0000020820260213153116063203525,0,0.1731553578049685,0,4.923322793868117e-06,4.923322793868117e-06,0,0.0,4.923322793868117e-06
E0000020820260213153150766717525,0,0.13681868743047831,0,1.3902253451904217e-06,1.3902253451904217e-06,0,0.0,1.3902253451904217e-06
E0000020820260213153339616288525,0,0.5146459028550241,0,7.045298220286843e-06,7.045298220286843e-06,0,0.0,7.045298220286843e-06
E0000020820260213153655477567525,0,0.4575454208379681,0,3.198699149677099e-06,3.198699149677099e-06,0,0.0,3.198699149677099e-06
E0000020820260213154043349745525,0,0.2328513162773452,0,4.097316325853688e-06,4.097316325853688e-06,0,0.0,4.097316325853688e-06
E0000020820260213154129353876525,0,0.6492398961809418,0,1.5092808306922152e-06,1.5092808306922152e-06,0,0.0,1.5092808306922152e-06
E0000020820260213154151690656525,0,0.5554319614386355,0,9.474422524093296e-07,9.474422524093296e-07,0,0.0,9.474422524093296e-07
E0000020820260213154221631136525,0,0.2135706340378198,0,1.6056920368262343e-06,1.6056920368262343e-06,0,0.0,1.6056920368262343e-06
E0000020820260213154255171172525,0,0.12050426399703375,0,1.5375199014188204e-05,1.5375199014188204e-05,0,0.0,1.5375199014188204e-05
E0000020820260213154313060578525,0,0.38079347423062665,0,3.3305889761344683e-06,3.3305889761344683e-06,0,0.0,3.3305889761344683e-06
E0000020820260213154332105436525,0,0.015943641082684465,0,1.6864521859582996e-06,1.6864521859582996e-06,0,0.0,1.6864521859582996e-06
E0000020820260213154602608207525,0,0.1164256581386726,0,1.210257901885137e-06,1.210257901885137e-06,0,0.0,1.210257901885137e-06
E0000020820260213154614311936525,0,0.4831294030404153,0,2.953562031815264e-06,2.953562031815264e-06,0,0.0,2.953562031815264e-06
E0000020820260213154724956203525,0,0.7819799777530589,0,1.760997740323058e-06,1.760997740323058e-06,0,0.0,1.760997740323058e-06
E0000020820260213154903400592525,0,0.2621431219873934,0,1.3142179450283045e-06,1.3142179450283045e-06,0,0.0,1.3142179450283045e-06
E0000020820260213154956944354525,0,0.12754912866147572,0,3.257872424273428e-06,3.257872424273428e-06,0,0.0,3.257872424273428e-06
E0000020820260213154936294291525,0,0.2421208750463478,0,5.449246306762488e-06,5.449246306762488e-06,0,0.0,5.449246306762488e-06
E0000020820260213155002913423525,0,0.1831664812754913,0,4.822839311491334e-06,4.822839311491334e-06,0,0.0,4.822839311491334e-06
E0000020820260213155320153596525,0,0.30589543937708563,0,1.9435089470183984e-05,1.9435089470183984e-05,0,0.0,1.9435089470183984e-05
E0000020820260213155430275964525,0,0.5650723025583982,0,2.7956385101398804e-06,2.7956385101398804e-06,0,0.0,2.7956385101398804e-06
E0000020820260213155501047545525,0,0.4938820912124583,0,1.0065940822271526e-06,1.0065940822271526e-06,0,0.0,1.0065940822271526e-06
E0000020820260213155520534969525,0,0.5650723025583982,0,1.345488378101196e-06,1.345488378101196e-06,0,0.0,1.345488378101196e-06
E0000020820260213155539496821525,0,0.18613274008157213,0,3.238935346448424e-06,3.238935346448424e-06,0,0.0,3.238935346448424e-06
E0000020820260213155602865247525,0,0.2243233222098628,0,8.638133023710903e-06,8.638133023710903e-06,0,0.0,8.638133023710903e-06
E0000020820260213155642498208525,0,0.16129032258064516,0,3.78154952763152e-06,3.78154952763152e-06,0,0.0,3.78154952763152e-06
E0000020820260213155651819624525,0,0.3433444568038561,0,1.445013869211506e-06,1.445013869211506e-06,0,0.0,1.445013869211506e-06
E0000020820260213155802769576525,0,0.9773822766036336,0,6.316121240382903e-06,6.316121240382903e-06,0,0.0,6.316121240382903e-06
E0000020820260213155858584574525,0,0.5420837968112718,1,0.0022709997992336,0.0022709997992336,0,0.0,0.0022709997992336
E0000020820260213160027658656525,0,0.8576195773081201,0,9.597613404793742e-06,9.597613404793742e-06,0,0.0,9.597613404793742e-06
E0000020820260213160112475826525,0,0.0029662588060808304,0,1.383058480009783e-06,1.383058480009783e-06,0,0.0,1.383058480009783e-06
E0000020820260213160109138916525,0,0.0025954764553207266,0,1.3180441961005146e-05,1.3180441961005146e-05,0,0.0,1.3180441961005146e-05
E0000020820260213160255402291525,0,0.6184649610678532,0,3.2221837124542456e-06,3.2221837124542456e-06,0,0.0,3.2221837124542456e-06
E0000020820260213160327067194525,0,0.25843529847979235,0,1.4023279490584435e-06,1.4023279490584435e-06,0,0.0,1.4023279490584435e-06
E0000020820260213160308381170525,0,0.25658138672599184,0,9.668886003655794e-07,9.668886003655794e-07,0,0.0,9.668886003655794e-07
E0000020820260213160444297245525,0,0.30700778642936594,0,1.4072978950385471e-06,1.4072978950385471e-06,0,0.0,1.4072978950385471e-06
E0000020820260213160657255271525,0,0.175009269558769,0,2.4484182991093474e-06,2.4484182991093474e-06,0,0.0,2.4484182991093474e-06
E0000020820260213160803829813525,0,0.07489803485354098,0,2.2595076329927598e-06,2.2595076329927598e-06,0,0.0,2.2595076329927598e-06
E0000020820260213160851203112525,0,0.021505376344086023,0,1.9510651078294464e-06,1.9510651078294464e-06,0,0.0,1.9510651078294464e-06
E0000020820260213160802372111525,0,0.6488691138301816,0,1.3958931858216156e-06,1.3958931858216156e-06,0,0.0,1.3958931858216156e-06
E0000020820260213160937518505525,0,0.12458286985539488,0,8.48863966619052e-06,8.48863966619052e-06,0,0.0,8.48863966619052e-06
E0000020820260213161405604736525,0,0.20689655172413793,0,5.559189432010568e-06,5.559189432010568e-06,0,0.0,5.559189432010568e-06
E0000020820260213161439196411525,0,0.71412680756396,0,9.457486981747626e-06,9.457486981747626e-06,0,0.0,9.457486981747626e-06
E0000020820260213161712719321525,0,0.39340007415647016,0,2.7187820739646843e-06,2.7187820739646843e-06,0,0.0,2.7187820739646843e-06
E0000020820260213162005232572525,0,0.43455691509084166,0,5.303138574754351e-06,5.303138574754351e-06,0,0.0,5.303138574754351e-06
E0000020820260213162105018892525,0,0.47237671486837224,0,9.696631902054424e-07,9.696631902054424e-07,0,0.0,9.696631902054424e-07
E0000020820260213162209415948525,0,0.6418242491657397,0,3.776804074648141e-06,3.776804074648141e-06,0,0.0,3.776804074648141e-06
E0000020820260213162254368307525,0,0.27474972191323693,0,5.083834994119845e-06,5.083834994119845e-06,0,0.0,5.083834994119845e-06
E0000020820260213162237011209525,0,0.9128661475713756,0,2.653325018084493e-06,2.653325018084493e-06,0,0.0,2.653325018084493e-06
E0000020820260213162241104656525,0,0.8628105302187616,0,3.4644177061288493e-06,3.4644177061288493e-06,0,0.0,3.4644177061288493e-06
E0000020820260213162412244945525,0,0.8001483129403041,0,3.1457007475543595e-05,3.1457007475543595e-05,0,0.0,3.1457007475543595e-05
