split,is_fraud,score_raw,score_calibrated
holdout,0,0.00010804,0.0
holdout,0,0.00298864,0.00103842
holdout,0,3.01e-06,0.0
holdout,0,3.93e-06,0.0
holdout,0,7.3e-07,0.0
holdout,0,5.31e-06,0.00103842
holdout,0,5.25e-06,0.0
holdout,0,0.00013772,0.00103842
holdout,0,1.5e-06,0.0
holdout,0,9.81e-06,0.0
holdout,0,9.762e-05,0.0026182
holdout,0,7e-07,0.0
holdout,0,1.38e-06,0.0
holdout,0,2.75e-06,0.0
holdout,0,7.49e-06,0.0
holdout,0,1.18e-06,0.0
holdout,0,5.295e-05,0.00103842
holdout,0,6.28e-06,0.0
holdout,0,2.71e-06,0.0
holdout,0,0.00054998,0.00410936
holdout,0,4.46e-06,0.0
holdout,0,4.93e-06,0.0
holdout,0,8.91e-06,0.0
holdout,0,5e-07,0.0
holdout,0,0.00032943,0.00103842
holdout,0,1.547e-05,0.0
holdout,0,2.92e-06,0.0
holdout,0,2.127e-05,0.0
holdout,0,1.48e-06,0.0
holdout,0,6.03e-06,0.0
holdout,0,3.71e-06,0.0
holdout,0,1.033e-05,0.0
holdout,0,7.75e-06,0.0
holdout,0,6.2e-07,0.0
holdout,0,2.084e-05,0.0
holdout,0,2.94e-06,0.0
holdout,0,1.29e-06,0.0
holdout,0,4.72e-06,0.0
holdout,0,2.319e-05,0.0
holdout,0,2.94e-06,0.0
holdout,0,3.11e-06,0.0
holdout,0,6.9e-07,0.0
holdout,0,5.135e-05,0.0
holdout,0,3.431e-05,0.0
holdout,0,0.0012107,0.00465072
holdout,0,1e-06,0.0
holdout,0,4.33e-06,0.0
holdout,0,1.45e-06,0.0
holdout,0,5.855e-05,0.00207684
holdout,0,5.13e-06,0.0
holdout,0,5.24e-06,0.0
holdout,0,4.13e-06,0.0
holdout,0,1.889e-05,0.0
holdout,0,0.00016225,0.00103842
holdout,0,2.57e-06,0.0
holdout,0,5.03e-06,0.0
holdout,0,1.91e-06,0.0
holdout,0,0.71755918,0.10887546
holdout,0,1.58e-06,0.0
holdout,0,1.11e-06,0.0
holdout,0,4.115e-05,0.0
holdout,0,3.13e-05,0.0
holdout,0,7.13e-06,0.0
holdout,0,9.5e-07,0.0
holdout,0,5.4e-06,0.0
holdout,0,7.33e-06,0.0
holdout,0,8.7e-07,0.0
holdout,0,7.95e-06,0.0
holdout,0,4.01e-06,0.0
holdout,0,1.95e-06,0.0
holdout,0,7.91e-06,0.0
holdout,0,5.724e-05,0.0
holdout,0,7.55e-06,0.0
holdout,0,1.59e-06,0.0
holdout,0,2.36e-06,0.0
holdout,0,6.33e-06,0.0
holdout,0,1.24e-06,0.0
holdout,0,2.12e-06,0.0
holdout,0,3.2e-06,0.00103842
holdout,0,0.0002832,0.0
holdout,0,6.6e-06,0.0
holdout,0,1.25e-06,0.0
holdout,0,8.5e-07,0.0
holdout,0,8.44e-06,0.0
holdout,0,3.87e-06,0.0
holdout,0,1.063e-05,0.0
holdout,0,1.149e-05,0.0
holdout,0,7.2e-07,0.0
holdout,0,2.886e-05,0.0
holdout,0,3.23e-06,0.0
holdout,0,0.00051629,0.00307094
holdout,0,7.43e-06,0.0
holdout,0,0.00014009,0.0
holdout,0,1.74e-06,0.0
holdout,0,1.44e-06,0.0
holdout,0,1.66e-06,0.0
holdout,0,2.411e-05,0.0
holdout,0,1.04e-06,0.0
holdout,0,2.07e-06,0.0
holdout,0,1.078e-05,0.0
holdout,0,3.21e-06,0.0
holdout,0,8.11e-06,0.0
holdout,0,4.3e-07,0.0
holdout,0,5.53e-06,0.0
holdout,0,8.36e-06,0.0
holdout,0,7.914e-05,0.0
holdout,0,1.93e-06,0.0
holdout,0,1.54e-06,0.0
holdout,0,9.76e-06,0.0
holdout,0,2e-06,0.0
holdout,0,2.606e-05,0.0
holdout,0,7.5e-07,0.0
holdout,0,3.87e-06,0.0
holdout,0,0.000217,0.0
holdout,0,6.61e-06,0.0
holdout,0,1.147e-05,0.0
holdout,0,1.541e-05,0.0
holdout,0,1.86e-06,0.0
holdout,0,1.204e-05,0.0
holdout,0,9.1e-07,0.0
holdout,0,1.67e-06,0.0
holdout,0,1.56e-06,0.0
holdout,0,1.238e-05,0.0
holdout,0,2.74e-06,0.0
holdout,0,4.4e-07,0.0
holdout,0,6.73e-06,0.0
holdout,0,1.71e-06,0.0
holdout,0,1.97e-06,0.0
holdout,0,7.2e-07,0.0
holdout,0,0.00611837,0.02444563
holdout,0,1.2e-06,0.0
holdout,0,1.28e-06,0.0
holdout,0,1.43e-06,0.0
holdout,0,1.26e-06,0.0
holdout,0,7.71e-06,0.0
holdout,0,3.82e-06,0.0
holdout,0,2.012e-05,0.0
holdout,0,5.01e-06,0.0
holdout,0,1.401e-05,0.0
holdout,0,7.12e-06,0.0
holdout,0,1.082e-05,0.0
holdout,0,0.00062859,0.02444563
holdout,0,6.9e-07,0.0
holdout,0,6.805e-05,0.00900901
holdout,0,2.13e-06,0.0
holdout,0,1.13e-06,0.0
holdout,0,4.779e-05,0.0
holdout,0,4.775e-05,0.0
holdout,0,1.28e-06,0.0
holdout,0,1.74e-06,0.0
holdout,0,1.64e-06,0.0
holdout,0,1.361e-05,0.0
holdout,0,1.479e-05,0.0
holdout,0,2.158e-05,0.0
holdout,0,0.00018452,0.0
holdout,0,0.00013871,0.0
holdout,0,2.858e-05,0.0
holdout,0,3.55e-06,0.0
holdout,0,6.65e-06,0.0
holdout,0,1.538e-05,0.0
holdout,0,5.72e-06,0.0
holdout,0,4.18e-06,0.0
holdout,0,2.48e-06,0.0
holdout,0,4.88e-06,0.0
holdout,0,1.221e-05,0.0
holdout,0,1.32e-06,0.0
holdout,0,1.2e-06,0.0
holdout,0,6.05e-06,0.0
holdout,0,1.34e-06,0.0
holdout,0,1.61e-06,0.0
holdout,0,8.78e-06,0.0
holdout,0,2.61e-06,0.0
holdout,0,7.87e-06,0.0
holdout,0,7.3e-07,0.0
holdout,0,3.55e-06,0.0
holdout,0,2.16e-06,0.0
holdout,0,5.63e-06,0.0
holdout,0,3.05e-06,0.0
holdout,0,0.00011396,0.0
holdout,0,4.34e-06,0.0
holdout,0,2.544e-05,0.0
holdout,0,1.467e-05,0.0
holdout,0,3.618e-05,0.0
holdout,0,4.7e-07,0.0
holdout,0,1.58e-06,0.0
holdout,0,4.36e-06,0.0
holdout,0,6.7e-06,0.0
holdout,0,4.23e-06,0.0
holdout,0,4.68e-06,0.0
holdout,0,0.00016158,0.0
holdout,0,2.369e-05,0.0
holdout,0,4.02e-06,0.0
holdout,0,7.5e-07,0.0
holdout,0,1.206e-05,0.0
holdout,0,5.06e-06,0.0
holdout,0,8.2e-07,0.0
holdout,0,1.94e-06,0.0
holdout,0,9.718e-05,0.0
holdout,0,3.36e-06,0.0
holdout,0,6e-07,0.0
holdout,0,0.00074219,0.02083333
holdout,0,7.3e-06,0.0
holdout,0,5.7e-07,0.0
holdout,0,3.68e-06,0.0
holdout,0,9.85e-06,0.0
holdout,0,2.47e-06,0.0
holdout,0,0.00012704,0.0
holdout,0,7.95e-06,0.00103842
holdout,0,0.00045987,0.03457103
holdout,0,5.28e-06,0.0
holdout,0,5.42e-06,0.0
holdout,0,3.12e-06,0.0
holdout,0,4.17e-06,0.0
holdout,0,4.06e-06,0.0
holdout,0,7.45e-06,0.0
holdout,0,3.332e-05,0.0
holdout,0,1.44e-06,0.0
holdout,0,1.32e-06,0.0
holdout,0,1.92e-06,0.0
holdout,0,5.55e-06,0.0
holdout,0,5.28e-06,0.0
holdout,0,6.07e-06,0.0
holdout,0,7.12e-06,0.0
holdout,0,2.51e-06,0.0
holdout,0,1.722e-05,0.0
holdout,0,9.4e-07,0.0
holdout,0,1.44e-06,0.0
holdout,0,1.186e-05,0.0
holdout,0,1.506e-05,0.0
holdout,0,2.25e-06,0.0
holdout,0,9.04e-06,0.0
holdout,0,2.34e-06,0.0
holdout,0,1.609e-05,0.00103842
holdout,0,1.46e-05,0.0
holdout,0,9.39e-06,0.0
holdout,0,2.032e-05,0.0
holdout,0,2.69e-06,0.0
holdout,0,9.33e-06,0.0
holdout,0,2.2e-06,0.0
holdout,0,1.17e-06,0.0
holdout,0,3.35e-06,0.0
holdout,0,6.7e-07,0.0
holdout,0,0.00012501,0.0
holdout,0,3.64e-06,0.0
holdout,0,1.63e-06,0.0
holdout,0,7e-07,0.0
holdout,0,3.14e-06,0.0
holdout,0,1.01e-06,0.0
holdout,0,9.46e-06,0.0
holdout,0,3.18e-06,0.0
holdout,0,0.00071243,0.00203252
holdout,0,3.53e-06,0.0
holdout,0,9.7e-07,0.0
holdout,0,6.45e-06,0.0
holdout,0,0.00023455,0.00307094
holdout,0,6.66e-06,0.0
holdout,0,1.294e-05,0.0
holdout,0,6.65e-06,0.0
holdout,0,2.35e-06,0.0
holdout,0,2.04e-06,0.0
holdout,0,1.342e-05,0.0
holdout,0,4.46e-06,0.0
holdout,0,8.4e-07,0.0
holdout,0,2.278e-05,0.00207684
holdout,0,1.12e-06,0.0
holdout,0,3.14e-06,0.0
holdout,0,5.63e-06,0.0
holdout,0,5.19e-06,0.0
holdout,0,0.00041526,0.00103842
holdout,0,7.6e-07,0.0
holdout,0,0.98284819,0.14410075
holdout,0,4.64e-06,0.0
holdout,0,3.78e-06,0.0
holdout,0,6.13e-06,0.0
holdout,0,1.614e-05,0.0
holdout,0,0.00039852,0.01207995
holdout,0,2.34e-06,0.0
holdout,0,1.4e-06,0.0
holdout,0,5.8e-07,0.0
holdout,0,3.72e-06,0.0
holdout,0,1.22e-06,0.0
holdout,0,1.19e-06,0.0
holdout,0,1.312e-05,0.0
holdout,0,6.777e-05,0.0
holdout,0,1.3e-06,0.0
holdout,0,1.9e-06,0.0
holdout,0,8.62e-06,0.0
holdout,0,1.49e-06,0.0
holdout,0,2.751e-05,0.0
holdout,0,6.44e-06,0.0
holdout,0,0.00162212,0.01104153
holdout,0,1.2e-06,0.0
holdout,0,1.83e-06,0.0
holdout,0,5.5e-07,0.0
holdout,0,1.54e-05,0.0
holdout,0,9.123e-05,0.00103842
holdout,0,1.49e-06,0.0
holdout,0,3.86e-06,0.0
holdout,0,2.09e-06,0.0
holdout,0,1.29e-06,0.0
holdout,0,6e-07,0.0
holdout,0,4.29e-06,0.0
holdout,0,6.34e-06,0.0
holdout,0,8.9e-07,0.0
holdout,0,1.215e-05,0.0
holdout,0,1.21e-06,0.0
holdout,0,0.00021995,0.0
holdout,0,2.24e-06,0.0
holdout,0,2.9e-06,0.0
holdout,0,2.45e-06,0.0
holdout,0,1.59e-06,0.0
holdout,0,7.44e-06,0.0
holdout,0,1.154e-05,0.0
holdout,0,5.6e-07,0.0
holdout,0,1.07e-06,0.0
holdout,0,9.5e-07,0.0
holdout,0,3.75e-06,0.0
holdout,0,1.802e-05,0.0
holdout,0,2.74e-06,0.0
holdout,0,7.16e-06,0.0
holdout,0,1.18e-06,0.0
holdout,0,9.26e-06,0.0
holdout,0,5.91e-06,0.0
holdout,0,8.5e-07,0.0
holdout,0,1.5e-06,0.0
holdout,0,6.21e-06,0.0
holdout,0,1.76e-06,0.0
holdout,0,1.56e-06,0.0
holdout,0,6.32e-06,0.0
holdout,0,7.5e-06,0.0
holdout,0,9.4e-07,0.0
holdout,0,1.4e-06,0.0
holdout,0,1.36e-06,0.0
holdout,0,1.935e-05,0.00103842
holdout,0,3.94e-06,0.0
holdout,0,1.98e-06,0.0
holdout,0,1.06e-06,0.0
holdout,0,1.69e-06,0.0
holdout,0,0.00037601,0.00410936
holdout,0,1.077e-05,0.0
holdout,0,1.71e-06,0.0
holdout,0,2.2e-06,0.0
holdout,0,6.7e-06,0.0
holdout,0,3.14e-06,0.0
holdout,0,3.04e-06,0.0
holdout,0,7e-07,0.0
holdout,0,2.71e-06,0.0
holdout,0,8.12e-06,0.0
holdout,0,1.577e-05,0.0
holdout,0,4.01e-06,0.0
holdout,0,1.17e-06,0.0
holdout,0,1.75e-06,0.0
holdout,0,1.28e-06,0.0
holdout,0,7.03e-06,0.0
holdout,0,1.27e-06,0.0
holdout,0,7.4e-07,0.0
holdout,0,2.24e-06,0.0
holdout,0,6.7e-07,0.0
holdout,0,5.8e-07,0.0
holdout,0,4.271e-05,0.0
holdout,0,8.4e-07,0.0
holdout,0,3.53e-06,0.0
holdout,0,3.02e-06,0.0
holdout,0,7.9e-06,0.0
holdout,0,1.1e-06,0.0
holdout,0,7.8e-07,0.0
holdout,0,2.41e-06,0.0
holdout,0,3.137e-05,0.0
holdout,0,6.8e-06,0.0
holdout,0,1.79e-06,0.0
holdout,0,2.38e-06,0.00103842
holdout,0,6.2e-07,0.0
holdout,0,8.1e-07,0.0
holdout,0,2.18e-06,0.0
holdout,0,0.00043868,0.01104153
holdout,0,6e-07,0.0
holdout,0,2.09e-06,0.0
holdout,0,2.34e-06,0.0
holdout,0,7.5e-07,0.0
holdout,0,2.672e-05,0.00103842
holdout,0,6.09e-06,0.0
holdout,0,9.7e-07,0.0
holdout,0,3.8e-07,0.0
holdout,0,7.6e-07,0.0
holdout,0,2.04e-06,0.0
holdout,0,1.54e-06,0.0
holdout,0,1.6e-06,0.0
holdout,0,1.07e-06,0.0
holdout,0,1.903e-05,0.0026182
holdout,0,5.88e-05,0.0
holdout,0,3.53e-06,0.0
holdout,0,4.6e-07,0.0
holdout,0,3.5e-07,0.0
holdout,0,4.461e-05,0.0
holdout,0,1.06e-06,0.0
holdout,0,1.188e-05,0.0
holdout,0,1.31e-06,0.0
holdout,0,1.696e-05,0.0
holdout,0,3.16e-06,0.0
holdout,0,8.13e-06,0.0
holdout,0,0.00091937,0.14433272
holdout,0,8.5e-07,0.0
holdout,0,2.279e-05,0.0
holdout,0,4.53e-06,0.0
holdout,0,9.46e-06,0.0
holdout,0,1.815e-05,0.0
holdout,0,2.595e-05,0.00103842
holdout,0,1.747e-05,0.0
holdout,0,9.48e-06,0.0
holdout,0,1.23e-06,0.0
holdout,0,5.354e-05,0.0
holdout,0,2.65e-06,0.0
holdout,0,4.526e-05,0.0
holdout,0,1.13e-06,0.0
holdout,0,4.9e-07,0.0
holdout,0,1.94e-06,0.0
holdout,0,2.59e-06,0.0
holdout,0,1.83e-06,0.0
holdout,0,1.11e-06,0.0
holdout,0,3.56e-06,0.0
holdout,0,1.709e-05,0.0
holdout,0,2.46e-06,0.0
holdout,0,1.49e-06,0.0
holdout,0,1.45e-06,0.0
holdout,0,2.28e-06,0.0
holdout,0,4.17e-06,0.0
holdout,0,8.48e-06,0.0
holdout,0,1.12e-06,0.0
holdout,0,8.7e-07,0.0
holdout,0,3.99e-06,0.0
holdout,0,3.01e-06,0.0
holdout,0,4.9e-07,0.0
holdout,0,2.5e-06,0.0
holdout,0,1.51e-06,0.0
holdout,0,9.2e-06,0.00103842
holdout,0,9.63e-06,0.0
holdout,0,4.17e-06,0.0
holdout,0,1.63e-06,0.0
holdout,0,1.48e-06,0.0
holdout,0,9.4e-07,0.0
holdout,0,1.79e-06,0.0
holdout,0,1.212e-05,0.0
holdout,0,1.028e-05,0.0
holdout,0,2.12e-05,0.0
holdout,0,9.96e-06,0.0
holdout,0,0.00028228,0.0
holdout,0,4.702e-05,0.00207684
holdout,0,7.68e-06,0.0
holdout,0,3.71e-06,0.0
holdout,0,5.5e-07,0.0
holdout,0,2.755e-05,0.0
holdout,0,1.624e-05,0.0
holdout,0,8.4e-07,0.0
holdout,0,1.64e-06,0.0
holdout,0,0.00206376,0.02390428
holdout,0,2.735e-05,0.0
holdout,0,9.25e-06,0.0
holdout,0,1.35e-06,0.0
holdout,0,1.435e-05,0.0
holdout,0,4.33e-06,0.0
holdout,0,9.2e-07,0.0
holdout,0,2.04e-06,0.0
holdout,0,7.29e-06,0.0
holdout,0,2.79e-06,0.0
holdout,0,8.124e-05,0.00103842
holdout,0,1.102e-05,0.0
holdout,0,1.149e-05,0.0
holdout,0,4.79e-06,0.0
holdout,0,1.05e-06,0.0
holdout,0,8.6e-07,0.0
holdout,0,4.04e-06,0.0
holdout,0,2.91e-06,0.0
holdout,1,0.99938033,0.96969697
holdout,0,7.66e-05,0.00103842
holdout,0,2.43e-06,0.0
holdout,0,4.7e-07,0.0
holdout,0,9.1e-07,0.0
holdout,0,4.25e-06,0.0
holdout,0,2.07e-06,0.0
holdout,0,1.91e-06,0.0
holdout,0,1.39e-06,0.0
holdout,0,8.5e-07,0.0
holdout,0,0.73167913,0.53254688
holdout,0,3.02e-05,0.0
holdout,0,7.3e-07,0.0
holdout,0,1.74e-06,0.0
holdout,0,1.148e-05,0.0
holdout,0,6.14e-06,0.0
holdout,0,6.16e-06,0.00103842
holdout,0,1.47e-06,0.0
holdout,0,1.41e-06,0.0
holdout,0,4.94e-06,0.0
holdout,0,1.21e-06,0.0
holdout,0,5e-07,0.0
holdout,0,4.27e-06,0.0
holdout,0,8.4e-07,0.0
holdout,0,0.00123325,0.01262131
holdout,0,3.91e-06,0.0
holdout,0,2.63e-06,0.0
holdout,0,2.03e-06,0.0
holdout,0,9.5e-06,0.0
holdout,0,8.1e-07,0.0
holdout,0,1.2e-06,0.0
holdout,0,1.11e-06,0.0
holdout,0,1.94e-06,0.0
holdout,0,8.8e-07,0.0
holdout,0,1.493e-05,0.0
holdout,0,1.81e-06,0.0
holdout,0,1.86e-05,0.0
holdout,0,7.7e-07,0.0
holdout,0,1.15e-06,0.0
holdout,0,0.00017531,0.0
holdout,0,1.745e-05,0.0
holdout,0,1.78e-06,0.0
holdout,0,3.12e-06,0.0
holdout,0,7.49e-06,0.0
holdout,0,5.37e-05,0.0
holdout,0,1.449e-05,0.0
holdout,0,2.574e-05,0.0026182
holdout,0,1.62e-06,0.0
holdout,0,0.00010494,0.0036123
holdout,0,6.04e-06,0.0
holdout,0,1.57e-06,0.0
holdout,0,9.7e-07,0.0
holdout,0,3.49e-06,0.0
holdout,0,2.74e-06,0.0
holdout,0,1.72e-06,0.0
holdout,0,3.84e-06,0.0
holdout,0,9.6e-07,0.0
holdout,0,4.777e-05,0.0
holdout,0,0.00039588,0.00103842
holdout,0,9.9e-06,0.0
holdout,0,2.46e-06,0.0
holdout,0,2.21e-06,0.0
holdout,0,9.9e-07,0.0
holdout,0,2.392e-05,0.0
holdout,0,2.22e-06,0.0
holdout,0,5.44e-06,0.0
holdout,0,3.27e-06,0.0
holdout,0,2.85e-06,0.0
holdout,0,2.09e-06,0.0
holdout,0,6.3e-07,0.0
holdout,0,4.07e-06,0.0
holdout,0,3.81e-06,0.0
holdout,0,8.69e-06,0.0
holdout,0,2.12e-06,0.0
holdout,0,3.741e-05,0.0
holdout,0,5.6e-07,0.0
holdout,0,2.95e-06,0.0
holdout,0,2.59e-06,0.0
holdout,0,8.39e-06,0.0
holdout,0,8.45e-06,0.0
holdout,0,1.7e-06,0.0
holdout,0,1.829e-05,0.0
holdout,0,1.98e-06,0.0
holdout,0,3.52e-06,0.0
holdout,0,6.87e-06,0.0
holdout,0,1.2e-06,0.0
holdout,0,1.74e-06,0.0
holdout,0,7.13e-06,0.00207684
holdout,0,1.43e-05,0.0
holdout,0,1.58e-06,0.0
holdout,0,3.88e-06,0.0
holdout,0,5e-07,0.0
holdout,0,1.23e-06,0.0
holdout,0,5.7e-07,0.0
holdout,0,5.47e-06,0.0
holdout,0,7.1e-07,0.0
holdout,0,4.87e-06,0.0
holdout,0,2.08e-06,0.0
holdout,0,3.47e-06,0.0
holdout,0,1.78e-06,0.0
holdout,0,2.13e-06,0.0
holdout,0,1.318e-05,0.0
holdout,0,4.15e-06,0.0
holdout,0,8.85e-06,0.0
holdout,0,1.17e-06,0.0
holdout,0,1.77e-06,0.0
holdout,0,5.46e-06,0.0
holdout,0,9.21e-06,0.0
holdout,0,1.03e-06,0.0
holdout,0,0.00016742,0.00103842
holdout,0,7.7e-07,0.0
holdout,0,4.12e-06,0.0
holdout,0,4.24e-06,0.0
holdout,0,5.36e-06,0.0
holdout,0,6.3e-07,0.0
holdout,0,8.6e-07,0.0
holdout,0,2.89e-06,0.0
holdout,0,1.56e-06,0.0
holdout,0,2.06e-06,0.0
holdout,0,9.1e-07,0.0
holdout,0,2.094e-05,0.0
holdout,0,3.4e-06,0.0
holdout,0,7.3e-07,0.0
holdout,0,6.6e-07,0.0
holdout,0,5.9e-07,0.0
holdout,0,3.63e-06,0.0
holdout,0,7.28e-06,0.0
holdout,0,1.102e-05,0.0
holdout,0,2.037e-05,0.0
holdout,0,1.685e-05,0.0
holdout,0,3.33e-06,0.0
holdout,0,6.73e-06,0.0
holdout,0,8e-07,0.0
holdout,0,0.00087354,0.00465072
holdout,0,3.064e-05,0.0
holdout,0,2.546e-05,0.0
holdout,0,0.00033307,0.02644608
holdout,0,2.49e-06,0.0
holdout,0,1.105e-05,0.0
holdout,0,3.053e-05,0.0
holdout,0,1.57e-06,0.0
holdout,0,7.66e-06,0.0
holdout,0,2.39e-06,0.0
holdout,0,2.186e-05,0.0
holdout,0,0.00018016,0.0
holdout,0,2.06e-06,0.0
holdout,0,6.48e-06,0.0
holdout,0,2.42e-06,0.0
holdout,0,9.7e-07,0.0
holdout,0,4.6e-07,0.0
holdout,0,1.69e-06,0.0
holdout,0,4.44e-06,0.0
holdout,0,1.2e-06,0.0
holdout,0,3.32e-06,0.0
holdout,0,1.858e-05,0.0
holdout,0,8.549e-05,0.00103842
holdout,0,1.11e-06,0.0
holdout,0,1.44e-06,0.0
holdout,0,4.97e-06,0.0
holdout,0,1.6e-06,0.0
holdout,0,1.77e-06,0.0
holdout,0,2e-06,0.0
holdout,0,1.67e-06,0.0
holdout,0,1.81e-06,0.0
holdout,0,1.73e-06,0.0
holdout,0,2.05e-06,0.0
holdout,0,2.18e-06,0.0
holdout,0,1.15e-06,0.0
holdout,0,1.58e-06,0.0
holdout,0,3.94e-06,0.0
holdout,0,2.049e-05,0.0
holdout,0,2.368e-05,0.0
holdout,0,4.04e-06,0.0
holdout,0,1.43e-06,0.0
holdout,0,8.99e-06,0.0
holdout,0,7.32e-06,0.0
holdout,0,3.71e-06,0.0
holdout,0,2.39e-06,0.0
holdout,0,5.2e-07,0.0
holdout,0,1.343e-05,0.0
holdout,0,1e-05,0.0
holdout,0,3.77e-06,0.0
holdout,0,3.08e-06,0.0
holdout,0,4.58e-06,0.0
holdout,0,2.711e-05,0.0
holdout,0,3.23e-06,0.00103842
holdout,0,5.6e-07,0.0
holdout,0,8.2e-07,0.0
holdout,0,7.2e-07,0.0
holdout,0,4.1e-07,0.0
holdout,0,5.1e-07,0.0
holdout,0,6.2e-07,0.0
holdout,0,0.00012046,0.00103842
holdout,0,1.04e-06,0.0
holdout,0,1.59e-06,0.0
holdout,0,3.3e-07,0.0
holdout,0,5.3e-07,0.0
holdout,0,2.35e-06,0.0
holdout,0,1.21e-06,0.0
holdout,0,7.7e-07,0.0
holdout,0,1e-06,0.0
holdout,0,9.9e-07,0.0
holdout,0,6.7e-07,0.0
holdout,0,1.329e-05,0.0
holdout,0,1.69e-06,0.0
holdout,0,5.4e-07,0.0
holdout,0,5.9e-07,0.0
holdout,0,5.3e-07,0.0
holdout,0,5.1e-07,0.0
holdout,0,1.41e-06,0.0
holdout,0,7.4e-07,0.0
holdout,0,5.5e-07,0.0
holdout,0,4.4e-07,0.0
holdout,0,6.6e-07,0.0
holdout,0,8.1e-07,0.0
holdout,0,2.68e-06,0.0
holdout,0,6.1e-07,0.0
holdout,0,7.4e-07,0.0
holdout,0,1.07e-06,0.0
holdout,0,1e-06,0.0
holdout,0,1.39e-06,0.0
holdout,0,5.6e-07,0.0
holdout,0,7.5e-07,0.0
holdout,0,5e-07,0.0
holdout,0,4.57e-06,0.0
holdout,0,6.5e-07,0.0
holdout,0,5.3e-07,0.0
holdout,0,8.9e-07,0.0
holdout,0,1.25e-06,0.0
holdout,0,6.9e-07,0.0
holdout,0,7.7e-07,0.0
holdout,0,1.07e-06,0.0
holdout,0,2.18e-06,0.0
holdout,0,5.5e-07,0.0
holdout,0,3.6e-07,0.0
holdout,0,1.01e-06,0.0
holdout,0,1.37e-06,0.0
holdout,0,2.7e-07,0.0
holdout,0,6.26e-06,0.0
holdout,0,1.3e-06,0.0
holdout,0,3.6e-07,0.0
holdout,0,8.236e-05,0.0
holdout,0,1.124e-05,0.0
holdout,0,1.13e-06,0.0
holdout,0,6.6e-07,0.0
holdout,0,1.69e-06,0.0
holdout,0,1.15e-06,0.0
holdout,0,1.41e-06,0.0
holdout,0,6.1e-07,0.0
holdout,0,4.232e-05,0.00207684
holdout,0,6.2e-07,0.0
holdout,0,8.2e-07,0.0
holdout,0,5.5e-07,0.0
holdout,0,2.08e-06,0.0
holdout,0,5.7e-07,0.0
holdout,0,7.7e-07,0.0
holdout,0,2.27e-06,0.0
holdout,0,5.1e-07,0.0
holdout,0,1.73e-06,0.0
holdout,0,1.346e-05,0.0
holdout,0,5.1e-07,0.0
holdout,0,1.19e-06,0.0
holdout,0,1.23e-06,0.0
holdout,0,7.4e-06,0.0
holdout,0,2.39e-06,0.0
holdout,0,6.7e-07,0.0
holdout,0,6.32e-06,0.0
holdout,0,1.51e-06,0.0
holdout,0,9.8e-07,0.0
holdout,0,8.8e-07,0.0
holdout,0,3.7e-07,0.0
holdout,0,3.1e-07,0.0
holdout,0,2.533e-05,0.0
holdout,0,6.2e-07,0.0
holdout,0,6.9e-07,0.0
holdout,0,5.13e-06,0.0
holdout,0,6.7e-07,0.0
holdout,0,7.8e-07,0.0
holdout,0,4.33e-06,0.0
holdout,0,9.3e-07,0.0
holdout,0,1.32e-06,0.0
holdout,0,7.5e-07,0.0
holdout,0,1.18e-06,0.0
holdout,0,4.6e-07,0.0
holdout,0,7.2e-07,0.0
holdout,0,1.24e-06,0.0
holdout,0,1.07e-06,0.0
holdout,0,5.8e-07,0.0
holdout,0,2.53e-06,0.0
holdout,0,4.85e-06,0.00103842
holdout,0,9.7e-07,0.0
holdout,0,5.7e-07,0.0
holdout,0,8.9e-07,0.0
holdout,0,6.4e-07,0.0
holdout,0,6.02e-06,0.0
holdout,0,6.74e-06,0.0
holdout,0,1.33e-06,0.0
holdout,0,3.82e-06,0.0
holdout,0,6.41e-05,0.0
holdout,0,7.6e-07,0.0
holdout,0,1.1e-06,0.0
holdout,0,7.6e-07,0.0
holdout,0,3.34e-06,0.0
holdout,0,5.3e-07,0.0
holdout,0,4.7e-07,0.0
holdout,0,1.93e-06,0.0
holdout,0,5.2e-07,0.0
holdout,0,3.41e-06,0.0
holdout,0,8.7e-07,0.0
holdout,0,1.18e-06,0.0
holdout,0,1.83e-06,0.0
holdout,0,0.0023793,0.0036123
holdout,0,9.5e-07,0.0
holdout,0,8.5e-07,0.0
holdout,0,7.67e-06,0.0
holdout,0,1.554e-05,0.0
holdout,0,1.94e-06,0.0
holdout,0,1.374e-05,0.0
holdout,0,5.6e-07,0.0
holdout,0,1.49e-06,0.0
holdout,0,2.06e-06,0.0
holdout,0,7.8e-07,0.0
holdout,0,9.2e-07,0.0
holdout,0,1.564e-05,0.0
holdout,0,7.8e-06,0.0
holdout,0,7.2e-07,0.0
holdout,0,7e-07,0.0
holdout,0,5.214e-05,0.0
holdout,0,1.65e-06,0.0
holdout,0,1.34e-06,0.0
holdout,0,8.7e-07,0.0
holdout,0,9.43e-06,0.0
holdout,0,1.6e-06,0.0
holdout,0,0.01040317,0.00103842
holdout,0,3.6e-07,0.0
holdout,0,2.36e-06,0.0
holdout,0,2.44e-06,0.0
holdout,0,2.58e-06,0.0
holdout,0,3.84e-06,0.0
holdout,0,5.79e-06,0.0
holdout,0,1.463e-05,0.0
holdout,0,5.7e-07,0.0
holdout,0,5.1e-07,0.0
holdout,0,5.9e-07,0.0
holdout,0,1.58e-06,0.0
holdout,0,5e-07,0.0
holdout,0,8.5e-07,0.0
holdout,0,1.06e-06,0.0
