split,is_fraud,score_raw,score_calibrated
holdout,0,3.69e-06,0.0
holdout,0,3.48e-06,0.0
holdout,0,6e-07,0.0
holdout,0,1.077e-05,0.0
holdout,0,5.05e-06,0.0
holdout,0,2.41e-05,0.0
holdout,0,0.00023843,0.00353472
holdout,0,9.4e-07,0.0
holdout,0,2.35e-06,0.0
holdout,0,3.15e-06,0.0
holdout,0,4.29e-06,0.0
holdout,0,3.16e-06,0.0
holdout,0,9.5e-07,0.0
holdout,0,6.75e-06,0.0
holdout,0,1.093e-05,0.0
holdout,0,4.14e-06,0.0
holdout,0,1.51e-06,0.0
holdout,0,8.6e-07,0.0
holdout,0,7.24e-06,0.00266667
holdout,0,3.915e-05,0.0
holdout,0,7.43e-06,0.0
holdout,0,5.66e-06,0.0
holdout,0,2.03e-06,0.0
holdout,0,2.61e-06,0.0
holdout,0,4.5e-07,0.0
holdout,0,3.963e-05,0.0014245
holdout,0,1.7e-06,0.0
holdout,0,3.63e-06,0.0
holdout,0,1.18e-06,0.0
holdout,0,3.79e-06,0.0
holdout,0,2.65e-06,0.0
holdout,0,9.1e-07,0.0
holdout,0,1.27e-06,0.0
holdout,0,4.9e-07,0.0
holdout,0,2.41e-06,0.0
holdout,0,7.1e-06,0.0
holdout,0,1.616e-05,0.0
holdout,0,1.358e-05,0.0
holdout,0,1.61e-06,0.0
holdout,0,1.69e-06,0.0
holdout,0,6.6e-07,0.0
holdout,0,8.4e-07,0.0
holdout,0,6.3e-07,0.0
holdout,0,2.29e-06,0.0
holdout,0,2.4e-07,0.0
holdout,0,1.57e-06,0.0
holdout,0,6.7e-07,0.0
holdout,0,3.8e-07,0.0
holdout,0,3.249e-05,0.0
holdout,0,5.665e-05,0.0
holdout,0,4e-07,0.0
holdout,0,3.68e-06,0.0
holdout,0,6.1e-07,0.0
holdout,0,3.64e-06,0.0
holdout,0,2.5e-07,0.0
holdout,0,4.11e-06,0.0
holdout,0,2.86e-06,0.0
holdout,0,2.9e-07,0.0
holdout,0,6.3e-07,0.0
holdout,0,1.18e-06,0.0
holdout,0,1.15e-06,0.0
holdout,0,9.27e-06,0.0
holdout,0,9.29e-06,0.0
holdout,0,0.00517167,0.00736426
holdout,0,3.13e-06,0.0
holdout,0,9.4e-07,0.0
holdout,0,8.66e-06,0.0
holdout,0,5.2e-07,0.0
holdout,0,8.5e-06,0.0
holdout,0,1.28e-06,0.0
holdout,0,4.12e-06,0.0
holdout,1,0.00492913,0.00526902
holdout,0,1.95e-06,0.0
holdout,0,1.88e-05,0.0
holdout,0,1.94e-05,0.0
holdout,0,6e-07,0.0
holdout,0,1.16e-06,0.0
holdout,0,2.09e-06,0.0
holdout,0,4.09e-06,0.0
holdout,0,7.5e-07,0.0
holdout,0,1.72e-06,0.0
holdout,0,2.89e-06,0.0
holdout,0,1.19e-06,0.0
holdout,0,2.13e-06,0.0
holdout,0,3.141e-05,0.0
holdout,0,8.9e-07,0.0
holdout,0,0.00037717,0.00526902
holdout,0,8.1e-07,0.0
holdout,0,2.24e-06,0.0
holdout,0,1.61e-06,0.0
holdout,0,7.69e-06,0.0
holdout,0,3.31e-06,0.0
holdout,0,5.24e-06,0.0
holdout,0,2.77e-06,0.0
holdout,0,2.39e-06,0.0
holdout,0,1.12e-06,0.0
holdout,0,4.8e-06,0.0
holdout,0,2.09e-06,0.0
holdout,0,0.00012806,0.0
holdout,0,7.6e-07,0.0
holdout,0,1.019e-05,0.00593976
holdout,0,2.77e-06,0.0
holdout,0,6.93e-06,0.0
holdout,0,1.56e-06,0.0
holdout,0,1.02e-06,0.0
holdout,0,3.292e-05,0.0
holdout,0,8.276e-05,0.0
holdout,0,2.827e-05,0.0
holdout,0,1.503e-05,0.0
holdout,0,2.79e-06,0.0
holdout,0,2.94e-06,0.0
holdout,0,9.41e-06,0.0
holdout,0,3.17e-05,0.0
holdout,0,3.14e-06,0.0
holdout,0,1.66e-06,0.0
holdout,0,1.93e-06,0.0
holdout,0,4.11e-06,0.0
holdout,0,3.02e-06,0.0
holdout,0,1.27e-06,0.0
holdout,0,2.92e-06,0.0
holdout,0,2.07e-06,0.0
holdout,0,6.8e-07,0.0
holdout,0,6.8e-07,0.0
holdout,0,1.78e-06,0.0
holdout,0,1.23e-06,0.0
holdout,0,8.992e-05,0.00086806
holdout,0,0.00725256,0.00353472
holdout,0,1.44e-06,0.0
holdout,0,3.008e-05,0.0
holdout,0,5.41e-06,0.0
holdout,0,9.99e-06,0.0
holdout,0,6.6e-07,0.0
holdout,0,6.7e-07,0.0
holdout,0,3.3e-07,0.0
holdout,0,8.18e-06,0.00086806
holdout,0,1.262e-05,0.0
holdout,0,2.02e-06,0.0
holdout,0,1.95e-06,0.0
holdout,0,1.2e-06,0.0
holdout,0,3.8e-07,0.0
holdout,0,1.11e-06,0.0
holdout,0,2.68e-06,0.0
holdout,0,1.29e-06,0.0
holdout,0,6e-07,0.0
holdout,0,1.33e-06,0.0
holdout,0,1.443e-05,0.0
holdout,0,8.11e-06,0.0
holdout,0,9e-07,0.0
holdout,0,5.8e-05,0.0
holdout,0,1.002e-05,0.0
holdout,0,1.289e-05,0.0
holdout,0,3.1e-06,0.0
holdout,0,1.97e-06,0.0
holdout,0,3.33e-06,0.0
holdout,0,1.06e-06,0.0
holdout,0,3.1e-06,0.0
holdout,0,6.71e-06,0.0
holdout,0,9.66e-06,0.0
holdout,0,1.148e-05,0.0
holdout,0,1.6e-06,0.0
holdout,0,2.02e-06,0.0
holdout,0,1.08e-06,0.0
holdout,0,2.17e-06,0.0
holdout,0,1.34e-06,0.0
holdout,0,4.07e-06,0.0
holdout,0,2.86e-06,0.0
holdout,0,1.63e-06,0.0
holdout,0,7.4e-07,0.0
holdout,0,1.5e-06,0.0
holdout,0,1.09e-06,0.0
holdout,0,1.44e-06,0.0
holdout,0,3.469e-05,0.0
holdout,0,1.02e-06,0.0
holdout,0,4.27e-06,0.0
holdout,0,3.65e-06,0.0
holdout,0,3.3e-05,0.0
holdout,0,6.3e-07,0.0
holdout,0,6.3e-07,0.0
holdout,0,1.89e-06,0.0
holdout,0,1.09e-06,0.0
holdout,0,1.02e-06,0.0
holdout,0,9.2e-07,0.0
holdout,0,2.73e-06,0.0
holdout,0,1.45e-06,0.0
holdout,0,2.44e-06,0.0
holdout,0,2.4e-07,0.0
holdout,0,5.8e-07,0.0
holdout,0,2.039e-05,0.00086806
holdout,0,2.73e-06,0.00266667
holdout,0,7.6e-07,0.0
holdout,0,5.9e-07,0.0
holdout,0,9.2e-07,0.0
holdout,0,2.15e-06,0.0
holdout,0,5.2e-07,0.0
holdout,0,7.33e-06,0.0
holdout,0,6.2e-07,0.0
holdout,0,1.72e-06,0.0
holdout,0,6.2e-06,0.0
holdout,0,3.2e-07,0.0
holdout,0,5e-07,0.0
holdout,0,8.4e-07,0.0
holdout,0,1.98e-06,0.0
holdout,0,5.97e-06,0.0
holdout,0,3.28e-06,0.0
holdout,0,1.99e-06,0.0
holdout,0,1.636e-05,0.0
holdout,0,6.26e-06,0.0
holdout,0,1.42e-06,0.0
holdout,0,2.019e-05,0.00117786
holdout,0,8.8e-07,0.0
holdout,0,2.08e-06,0.0
holdout,0,2.88e-06,0.0
holdout,0,9.6e-07,0.0
holdout,0,3.86e-06,0.0
holdout,0,2.121e-05,0.00086806
holdout,0,8.1e-07,0.0
holdout,0,5.7e-06,0.0
holdout,0,2.51e-06,0.0
holdout,0,1.43e-06,0.0
holdout,0,9.07e-06,0.0
holdout,0,1.156e-05,0.0
holdout,0,3.08e-06,0.0
holdout,0,6.4e-07,0.0
holdout,0,1.08e-06,0.0
holdout,0,3.2e-07,0.0
holdout,0,1.099e-05,0.0
holdout,0,2.79e-06,0.0
holdout,0,1.45e-06,0.0
holdout,0,1.418e-05,0.0
holdout,0,1.58e-06,0.0
holdout,0,8.4e-07,0.0
holdout,0,8.3e-07,0.0
holdout,0,8.5e-07,0.0
holdout,0,1.16e-06,0.0
holdout,0,9.5e-07,0.0
holdout,0,4.6e-07,0.0
holdout,0,1.02e-06,0.0
holdout,0,7.9e-07,0.0
holdout,0,8e-07,0.0
holdout,0,3.14e-06,0.0
holdout,0,6.6e-07,0.0
holdout,0,1.88e-06,0.0
holdout,0,1.38e-06,0.0
holdout,0,3.84e-06,0.0
holdout,0,1.47e-06,0.0
holdout,0,4.7e-07,0.0
holdout,0,1.98e-06,0.0
holdout,0,3.31e-06,0.0
holdout,0,8.9e-07,0.0
holdout,0,1.58e-06,0.00266667
holdout,0,2.27e-06,0.0
holdout,0,7.94e-06,0.0
holdout,0,8e-07,0.0
holdout,0,2.649e-05,0.0
holdout,0,2.2e-07,0.0
holdout,0,1.18e-06,0.0
holdout,0,9.7e-07,0.0
holdout,0,2.71e-06,0.0
holdout,0,3.28e-06,0.0
holdout,0,2.87e-06,0.0
holdout,0,5.3e-07,0.0
holdout,0,9.2e-07,0.0
holdout,0,6.183e-05,0.0
holdout,0,8.4e-07,0.0
holdout,0,2.905e-05,0.0
holdout,0,1.341e-05,0.0
holdout,0,3.8e-07,0.0
holdout,0,1.36e-06,0.0
holdout,0,1.55e-06,0.0
holdout,0,1.065e-05,0.0
holdout,0,4.13e-06,0.0
holdout,0,2.06e-06,0.0
holdout,0,8.8e-07,0.0
holdout,0,1.17e-06,0.0
holdout,0,1.27e-06,0.0
holdout,0,4.21e-06,0.0
holdout,0,1.304e-05,0.0
holdout,0,4.48e-06,0.0
holdout,0,7.8e-07,0.0
holdout,0,4.5e-07,0.0
holdout,0,4.35e-06,0.0
holdout,0,1.72e-06,0.0
holdout,0,1.124e-05,0.0
holdout,0,7.8e-07,0.0
holdout,0,1.498e-05,0.0
holdout,0,1.036e-05,0.0
holdout,0,1.38e-06,0.0
holdout,0,1.23e-06,0.0
holdout,0,4.8e-07,0.0
holdout,0,5.19e-06,0.0
holdout,0,1.46e-06,0.0
holdout,0,5.55e-06,0.0
holdout,0,8.01e-06,0.00086806
holdout,0,2.78e-06,0.0
holdout,0,1.97e-06,0.0
holdout,0,1.67e-06,0.0
holdout,0,6.156e-05,0.0
holdout,0,8.2e-06,0.0
holdout,0,6.8e-07,0.0
holdout,0,5.4e-06,0.0
holdout,0,2.2e-06,0.0
holdout,0,1.56e-06,0.0
holdout,0,1.32e-06,0.0
holdout,0,1.97e-06,0.0
holdout,0,1.024e-05,0.0
holdout,0,2.84e-06,0.0
holdout,0,1.979e-05,0.0
holdout,0,1.57e-06,0.0
holdout,0,1.9e-07,0.0
holdout,0,1.642e-05,0.0
holdout,0,0.00146288,0.00736426
holdout,0,3.25e-06,0.0
holdout,0,5.506e-05,0.0
holdout,0,2.1e-06,0.0
holdout,0,7.709e-05,0.0
holdout,0,1.215e-05,0.00086806
holdout,0,2.58e-06,0.0
holdout,0,1.51e-06,0.0
holdout,0,1.731e-05,0.0
holdout,0,1.35e-06,0.0
holdout,0,2e-06,0.0
holdout,0,1.54e-06,0.0
holdout,0,1.04e-06,0.0
holdout,0,9.38e-06,0.0
holdout,0,1.54e-06,0.0
holdout,0,2.54e-06,0.0
holdout,0,1.616e-05,0.00086806
holdout,0,5.69e-06,0.0
holdout,0,2.84e-06,0.0
holdout,0,1.19e-06,0.0
holdout,0,1.076e-05,0.00086806
holdout,0,3.76e-06,0.0
holdout,0,7.1e-07,0.0
holdout,0,5.1e-07,0.0
holdout,0,5.94e-06,0.0
holdout,0,1.53e-06,0.0
holdout,0,1.2e-07,0.0
holdout,0,5.7e-07,0.0
holdout,0,1.13e-06,0.0
holdout,0,4e-07,0.0
holdout,0,4.4e-07,0.0
holdout,0,3.7e-07,0.0
holdout,0,4.2e-07,0.0
holdout,0,7.4e-07,0.0
holdout,0,2.2e-07,0.0
holdout,0,5.71e-06,0.00260236
holdout,0,3.26e-06,0.0
holdout,0,5.9e-07,0.0
holdout,0,4e-07,0.0
holdout,0,9.4e-07,0.0
holdout,0,3.55e-06,0.0
holdout,0,2.7e-07,0.0
holdout,0,4.8e-07,0.0
holdout,0,3.9e-07,0.0
holdout,0,4.5e-07,0.0
holdout,0,1.66e-06,0.0
holdout,0,4.3e-07,0.0
holdout,0,1.532e-05,0.00086806
holdout,0,7.7e-07,0.0
holdout,0,1.54e-06,0.0
holdout,0,6.1e-07,0.0
holdout,0,2.9e-07,0.0
holdout,0,1.23e-06,0.0
holdout,0,6.9e-07,0.0
holdout,0,2.68e-06,0.0
holdout,0,4.6e-07,0.0
holdout,0,1.4e-06,0.0
holdout,0,4.6e-07,0.0
holdout,0,2.7e-06,0.0
holdout,0,3.5e-07,0.0
holdout,0,1.93e-06,0.0
holdout,0,3.1e-07,0.0
holdout,0,2.29e-06,0.0
holdout,0,3.16e-06,0.0
holdout,0,5.4e-07,0.0
holdout,0,6.3e-07,0.0
holdout,0,1.22e-06,0.0
holdout,0,9.6e-07,0.0
holdout,0,2.2e-07,0.0
holdout,0,8.8e-07,0.0
holdout,0,7e-07,0.0
holdout,0,7.4e-07,0.0
holdout,0,1.46e-06,0.0
holdout,0,2.1e-06,0.0
holdout,0,2.7e-07,0.0
holdout,0,1.72e-06,0.0
holdout,0,3.636e-05,0.00260236
holdout,0,3.06e-06,0.0
holdout,0,2.42e-06,0.0
holdout,0,3.8e-06,0.0
holdout,0,8e-07,0.0
holdout,0,5.1e-07,0.0
holdout,0,7.56e-06,0.0
holdout,0,3.8e-07,0.0
holdout,0,7.8e-07,0.0
holdout,0,1.351e-05,0.0
holdout,0,5.4e-07,0.0
holdout,0,5e-07,0.0
holdout,0,1.53e-06,0.0
holdout,0,1.46e-06,0.0
holdout,0,4.6e-07,0.0
holdout,0,1.8e-06,0.0
holdout,0,1.61e-06,0.0
holdout,0,2.95e-06,0.0
holdout,0,3.1e-07,0.0
holdout,0,9.42e-06,0.0
holdout,0,7.9e-06,0.0
holdout,0,3.9e-07,0.0
holdout,0,6.5e-07,0.0
holdout,0,5.9e-07,0.0
holdout,0,8.91e-06,0.0
holdout,0,4.6e-07,0.0
holdout,0,1.31e-06,0.0
holdout,0,1.27e-06,0.0
holdout,0,3.18e-06,0.0
holdout,0,5.1e-07,0.0
holdout,0,8.7e-07,0.0
holdout,0,2.5e-07,0.0
holdout,0,2.8e-07,0.0
holdout,0,3e-07,0.0
holdout,0,1.8e-07,0.0
holdout,0,3.28e-06,0.0
holdout,0,3.22e-06,0.0
holdout,0,2.12e-06,0.0
holdout,0,3.6e-07,0.0
holdout,0,5.7e-07,0.0
holdout,0,4.93e-06,0.0
holdout,0,2.1e-06,0.0
holdout,0,2.18e-06,0.0
holdout,0,3.83e-06,0.0
holdout,0,5.94e-06,0.0
holdout,0,2.5e-07,0.0
holdout,0,4.3e-06,0.0
holdout,0,5.94e-06,0.0
holdout,0,1.742e-05,0.00086806
holdout,0,1.06e-06,0.0
holdout,0,2.8e-07,0.0
holdout,0,5.6e-07,0.0
holdout,0,2.62e-06,0.0
holdout,0,6.6e-07,0.0
holdout,0,4.8e-07,0.0
holdout,0,5.82e-06,0.0
holdout,0,8.8e-07,0.0
holdout,0,2.62e-06,0.0
holdout,0,3.14e-06,0.0
holdout,0,3.6e-07,0.0
holdout,0,2.29e-06,0.0
holdout,0,1.13e-06,0.0
holdout,0,4.38e-06,0.0
holdout,0,3.2e-07,0.0
holdout,0,3.99e-06,0.0
holdout,0,5.6e-07,0.0
holdout,0,8.2e-07,0.0
holdout,0,2.1e-06,0.0
holdout,0,7e-07,0.0
holdout,0,1.203e-05,0.0
holdout,0,5.35e-06,0.0
holdout,0,4.9e-07,0.0
holdout,0,8.2e-07,0.0
holdout,0,6.09e-06,0.0
holdout,0,1.22e-06,0.0
holdout,0,5.2e-07,0.0
holdout,0,3.4e-07,0.0
holdout,0,1.17e-06,0.0
holdout,0,5.3e-07,0.0
holdout,0,6.9e-07,0.0
holdout,0,0.00016316,0.00526902
holdout,0,3.7e-07,0.0
holdout,0,7.1e-07,0.0
holdout,0,6.3e-07,0.0
holdout,0,7.5e-07,0.0
holdout,0,4.245e-05,0.00229256
holdout,0,5.323e-05,0.00526902
holdout,0,3.6e-07,0.0
holdout,0,5.5e-07,0.0
holdout,0,1.67e-06,0.0
holdout,0,8.08e-06,0.0
holdout,0,1.27e-06,0.0
holdout,0,1.46e-06,0.0
holdout,0,6e-07,0.0
holdout,0,1.5e-06,0.0
holdout,0,5.32e-06,0.0
holdout,0,1.85e-06,0.0
holdout,0,1.093e-05,0.0
holdout,0,8.4e-07,0.0
holdout,0,2.38e-06,0.0
holdout,0,7.4e-07,0.0
holdout,0,2.98e-06,0.0
holdout,0,1.19e-06,0.0
holdout,0,3.1e-07,0.0
holdout,0,4.6e-07,0.0
holdout,0,4.2e-07,0.0
holdout,0,7.1e-07,0.0
holdout,0,4.3e-07,0.0
holdout,0,1.08e-06,0.0
holdout,0,3.13e-06,0.0
holdout,0,6.3e-07,0.0
holdout,0,0.00023903,0.00117786
holdout,0,2.2e-06,0.0
holdout,0,1.28e-06,0.0
holdout,0,3.9e-07,0.0
holdout,0,1.86e-06,0.0
holdout,0,3.33e-06,0.0
holdout,0,7.1e-07,0.0
holdout,0,2.33e-06,0.0
holdout,0,3.7e-07,0.0
holdout,0,8.6e-07,0.0
holdout,0,2.64e-06,0.0
holdout,0,1.095e-05,0.0
holdout,0,7.4e-07,0.0
holdout,0,9.8e-06,0.0
holdout,0,3.72e-06,0.0
holdout,0,1.41e-06,0.0
holdout,0,2.4e-07,0.0
holdout,0,8e-07,0.0
holdout,0,7.76e-06,0.0
holdout,0,1.81e-06,0.0
holdout,0,3.3e-07,0.0
holdout,0,3.48e-06,0.0
holdout,0,3.62e-06,0.0
holdout,0,3.76e-06,0.0
holdout,0,2.36e-06,0.00086806
holdout,0,2.35e-06,0.0
holdout,0,2.36e-06,0.0
holdout,0,1.826e-05,0.0
holdout,0,8.1e-07,0.0
holdout,0,3.26e-06,0.0
holdout,0,2.05e-06,0.0
holdout,0,1.096e-05,0.0
holdout,0,8.5e-07,0.0
holdout,0,7.6e-07,0.0
holdout,0,1.9e-07,0.0
holdout,0,1.68e-06,0.0
holdout,0,5.6e-07,0.0
holdout,0,4.6e-07,0.0
holdout,0,2.6e-06,0.0
holdout,0,0.00079245,0.0
holdout,0,1.911e-05,0.00260236
holdout,0,1.57e-06,0.0
holdout,0,1.41e-06,0.0
holdout,0,8.6e-07,0.0
holdout,0,3.06e-06,0.0
holdout,0,3e-07,0.0
holdout,0,8.3e-07,0.0
holdout,0,3e-07,0.0
holdout,0,1.3e-07,0.0
holdout,0,1.147e-05,0.0
holdout,0,1.59e-06,0.0
holdout,0,3.85e-06,0.0
holdout,0,6.1e-07,0.0
holdout,0,1.391e-05,0.0
holdout,0,2.15e-06,0.0
holdout,0,2.07e-06,0.0
holdout,0,1.94e-06,0.0
holdout,0,8.334e-05,0.0
holdout,0,4.3e-07,0.0
holdout,0,1.99e-06,0.0
holdout,0,7.77e-06,0.0
holdout,0,1.757e-05,0.0
holdout,0,1.69e-06,0.0
holdout,0,8.6e-07,0.0
holdout,0,1.44e-06,0.0
holdout,0,9.82e-06,0.00086806
holdout,0,8.39e-06,0.0
holdout,0,5.9e-07,0.0
holdout,0,2.23e-06,0.0
holdout,0,1.29e-06,0.0
holdout,0,3.48e-06,0.0
holdout,0,1.258e-05,0.0
holdout,0,2.44e-06,0.0
holdout,0,6e-07,0.0
holdout,0,5.3e-07,0.0
holdout,0,5.03e-06,0.0
holdout,0,1.5e-06,0.0
holdout,0,5.8e-07,0.0
holdout,0,3.2e-07,0.0
holdout,0,2.37e-06,0.0
holdout,0,3.317e-05,0.0
holdout,0,1.1e-06,0.0
holdout,0,1.54e-06,0.0
holdout,0,6.979e-05,0.0
holdout,0,1.52e-06,0.0
holdout,0,1.71e-06,0.0
holdout,0,3.82e-06,0.0
holdout,0,9e-07,0.0
holdout,0,1.25e-06,0.0
holdout,0,2.17e-06,0.0
holdout,0,1.467e-05,0.0
holdout,0,6.7e-07,0.0
holdout,0,3.43e-06,0.0
holdout,0,1.51e-06,0.0
holdout,0,2.46e-06,0.0
holdout,0,3.8e-07,0.0
holdout,0,7.4e-07,0.0
holdout,0,7.34e-06,0.0
holdout,0,2.358e-05,0.00266667
holdout,0,5.1e-05,0.00086806
holdout,0,1.86e-06,0.0
holdout,0,3.74e-06,0.0
holdout,0,1.37e-06,0.0
holdout,0,9.7e-07,0.0
holdout,0,1.23e-06,0.0
holdout,0,2.62e-05,0.0
holdout,0,3.91e-06,0.0
holdout,0,2.95e-06,0.0
holdout,0,9.8e-07,0.0
holdout,0,5.1e-07,0.0
holdout,0,2.37e-06,0.0
holdout,0,4.48e-06,0.0
holdout,0,3.2e-06,0.0
holdout,0,2.33e-06,0.0
holdout,0,1.56e-06,0.0
holdout,0,1.769e-05,0.00086806
holdout,0,1.525e-05,0.0
holdout,0,3.394e-05,0.0
holdout,0,3.02e-06,0.0
holdout,0,1.71e-06,0.0
holdout,0,8.9e-07,0.0
holdout,0,3.75e-06,0.0
holdout,0,9.895e-05,0.00229256
holdout,0,4.2e-07,0.0
holdout,0,3.061e-05,0.0
holdout,0,6.28e-06,0.0
holdout,0,3.07e-06,0.0
holdout,0,3.49e-06,0.0
holdout,0,5.5e-07,0.0
holdout,0,3.8e-06,0.0
holdout,0,1.13e-06,0.0
holdout,0,0.00015793,0.0
holdout,0,5.762e-05,0.00495922
holdout,0,2.35e-06,0.0
holdout,0,4.41e-06,0.0
holdout,0,7.4e-07,0.0
holdout,0,3.13e-06,0.0
holdout,0,1.05e-05,0.0
holdout,0,8.05e-06,0.0
holdout,0,3.57e-06,0.0
holdout,0,1.026e-05,0.0
holdout,0,8.7e-07,0.0
holdout,0,1.582e-05,0.00086806
holdout,0,4.16e-06,0.0
holdout,0,5.5e-07,0.0
holdout,0,5.1e-07,0.0
holdout,0,3.61e-06,0.0
holdout,0,7e-07,0.0
holdout,0,2.68e-06,0.0
holdout,0,3e-06,0.0
holdout,0,1.07e-06,0.0
holdout,0,1.43e-06,0.0
holdout,0,1.38e-05,0.0
holdout,0,1.7e-07,0.0
holdout,0,1.16e-06,0.0
holdout,0,5.75e-06,0.0
holdout,0,8.8e-07,0.0
holdout,0,5.4e-07,0.0
holdout,0,2.454e-05,0.00526902
holdout,0,2.603e-05,0.0
holdout,0,3.35e-06,0.0
holdout,0,9.8e-07,0.0
holdout,0,1.44e-06,0.0
holdout,0,9.8e-07,0.0
holdout,0,1.66e-06,0.0
holdout,0,2.2e-07,0.0
holdout,0,9.07e-06,0.0
holdout,0,4.89e-06,0.0
holdout,0,2.49e-06,0.0
holdout,0,2.75e-05,0.0
holdout,0,4.11e-06,0.0
holdout,0,1.7e-06,0.0
holdout,0,6.14e-06,0.0
holdout,0,4.817e-05,0.0
holdout,0,1.7e-06,0.0
holdout,0,4.289e-05,0.0
holdout,0,1.24e-06,0.0
holdout,0,2.55e-06,0.0
holdout,0,1.936e-05,0.0
holdout,0,1.99e-06,0.0
holdout,0,5.21e-06,0.0
holdout,0,8.5e-07,0.0
holdout,0,1.77e-06,0.0
holdout,0,3.324e-05,0.0
holdout,0,6.78e-06,0.0
holdout,0,4.7e-07,0.0
holdout,0,3.6e-06,0.0
holdout,0,2.5e-06,0.0
holdout,0,3.297e-05,0.0
holdout,0,9.2e-07,0.0
holdout,0,6.77e-06,0.0
holdout,0,7.1e-07,0.0
holdout,0,2.52e-06,0.0
holdout,0,8.5e-07,0.0
holdout,0,5.9e-07,0.0
holdout,0,5.7e-07,0.0
holdout,0,1.32e-05,0.0
holdout,0,3.16e-06,0.0
holdout,0,1.06e-06,0.0
holdout,0,1.502e-05,0.0
holdout,0,1.55e-06,0.0
holdout,0,6.06e-06,0.0
holdout,0,1.282e-05,0.00736426
holdout,0,1.157e-05,0.0
holdout,0,5.07e-06,0.0
holdout,0,1.25e-06,0.0
holdout,0,2.28e-06,0.0
holdout,0,3.04e-06,0.0
holdout,0,6.9e-07,0.0
holdout,0,9.3e-06,0.0
holdout,0,4.7e-06,0.0
holdout,0,1.11e-06,0.0
holdout,0,9.528e-05,0.0
holdout,0,0.00040995,0.00260236
holdout,0,9.75e-06,0.0
holdout,0,6.39e-06,0.0
holdout,0,6.7e-07,0.0
holdout,0,5.9e-07,0.0
holdout,0,1.42e-06,0.0
holdout,0,1.232e-05,0.0
holdout,0,1.189e-05,0.0
holdout,0,7.55e-06,0.0
holdout,0,1.74e-06,0.0
holdout,0,1.37e-06,0.0
holdout,0,3.93e-06,0.0
holdout,0,4.7e-07,0.0
holdout,0,2.36e-06,0.0
holdout,0,5.4e-07,0.0
holdout,0,6.9e-07,0.0
holdout,0,5.1e-07,0.0
holdout,0,7.2e-07,0.0
holdout,0,1.4e-06,0.0
holdout,0,7.4e-07,0.0
holdout,0,7.728e-05,0.00495922
holdout,0,4.7e-07,0.0
holdout,0,1.6e-06,0.0
holdout,0,1.89e-06,0.0
holdout,0,9.5e-07,0.0
holdout,0,9.3e-07,0.0
holdout,0,1.74e-06,0.0
holdout,0,3.4e-07,0.0
holdout,0,7.5e-07,0.0
holdout,0,5.2e-07,0.0
holdout,0,8.7e-07,0.0
holdout,0,1.078e-05,0.0
holdout,0,0.00011568,0.00260236
holdout,0,4.84e-06,0.0
holdout,0,1.03e-06,0.0
holdout,0,1.41e-06,0.0
holdout,0,2.27e-06,0.0
holdout,0,4.4e-07,0.0
holdout,0,8.71e-06,0.0
holdout,0,2.14e-05,0.0
holdout,0,1.4e-06,0.0
holdout,0,4.06e-06,0.0
holdout,0,2.2e-07,0.0
holdout,0,2.22e-06,0.0
holdout,0,1.01e-06,0.0
holdout,0,2.774e-05,0.0
holdout,0,8.64e-06,0.0
holdout,0,7.9e-07,0.0
holdout,0,5.048e-05,0.0
holdout,0,9.42e-06,0.0
holdout,0,1.14e-06,0.0
holdout,0,5.76e-06,0.0
holdout,0,2.23e-06,0.0
holdout,0,5.5e-07,0.0
holdout,0,2.65e-06,0.0
holdout,0,1.64e-06,0.0
holdout,0,1.52e-06,0.0
holdout,0,0.00037374,0.00593976
holdout,0,8.9e-07,0.0
holdout,0,5.586e-05,0.00495922
holdout,0,3.7e-07,0.0
holdout,0,0.00291888,0.00736426
holdout,0,8.6e-06,0.0
holdout,0,2.021e-05,0.0
holdout,0,1.19e-06,0.0
holdout,0,5.58e-06,0.0
holdout,0,8.5e-07,0.0
holdout,0,6.3e-06,0.0
holdout,0,1.85e-06,0.0
holdout,0,6.3e-07,0.0
holdout,0,3.794e-05,0.0
holdout,0,1e-06,0.0
holdout,0,1.09e-06,0.0
holdout,0,0.00392911,0.00086806
holdout,0,2.65e-06,0.0
holdout,0,1.53e-06,0.0
holdout,0,2.51e-06,0.0
holdout,0,3.729e-05,0.0
holdout,0,6.44e-06,0.0
holdout,0,1.69e-06,0.0
holdout,0,9.04e-06,0.0
holdout,0,4.3e-07,0.0
holdout,0,2.963e-05,0.0
holdout,0,6.5e-07,0.0
holdout,0,1.292e-05,0.0
holdout,0,1.755e-05,0.0
holdout,0,8.8e-07,0.0
holdout,0,4.2e-07,0.0
holdout,0,3.566e-05,0.00086806
holdout,0,8.5e-07,0.0
holdout,0,3.4e-07,0.0
holdout,0,8.6e-07,0.0
holdout,0,5.3e-06,0.0
holdout,0,1.2e-06,0.0
holdout,0,5e-07,0.0
holdout,0,3.556e-05,0.0
holdout,0,2.46e-06,0.0
holdout,0,1.57e-06,0.0
holdout,0,1.742e-05,0.0
holdout,0,9.2e-07,0.0
holdout,0,2.049e-05,0.0
holdout,0,8.8e-07,0.0
holdout,0,1.807e-05,0.0
holdout,0,5e-07,0.0
holdout,0,1.131e-05,0.0
holdout,0,9.7e-07,0.0
holdout,0,6.08e-06,0.0
holdout,0,8.406e-05,0.00086806
holdout,0,1.68e-06,0.0
holdout,0,0.00011687,0.0
